"nPPT12","nTMAX1.7","nTMIN1.12","PLT_CN","NA"
1434,800.840026855469,21.7399997711182,-10.3400001525879,40395390010690
1435,1059.30993652344,19.9899997711182,-10.6499996185303,40395391010690
1436,1039.47998046875,21.3500003814697,-10.6599998474121,40395393010690
1437,1037.02001953125,18.8400001525879,-11.3299999237061,40395394010690
1438,808.369995117188,20.7299995422363,-10.5100002288818,40395396010690
1439,663.469970703125,21.7700004577637,-10.6199998855591,40395400010690
1440,1179.7099609375,20.7199993133545,-10.3699998855591,40395403010690
1441,1001.97998046875,21.8600006103516,-10.5900001525879,40395415010690
1442,773.059997558594,22.6000003814697,-10.5500001907349,40395417010690
1443,990.089965820312,21.8099994659424,-10.3299999237061,40395419010690
1444,1012.26000976562,21.1299991607666,-10.1499996185303,40395420010690
1445,763.309997558594,23.2199993133545,-11.5600004196167,40395424010690
1446,656.280029296875,23.0400009155273,-10.9499998092651,40395425010690
1447,490.320007324219,26.2700004577637,-11.6199998855591,40395429010690
1448,491.919982910156,25.5200004577637,-11.710000038147,40395431010690
1449,447.410003662109,25.3299999237061,-9.71000003814697,40395438010690
1450,713.47998046875,22.2399997711182,-10.4099998474121,40395440010690
1451,538.630004882812,23.8099994659424,-10.1199998855591,40395442010690
1452,498.839996337891,24.6200008392334,-10.5600004196167,40395446010690
1453,626.109985351562,22.5699996948242,-10.4399995803833,40395448010690
1454,617,21.8299999237061,-10.5600004196167,40395457010690
1455,624.77001953125,22.7099990844727,-10.4300003051758,40395461010690
1456,1035.84997558594,20.1000003814697,-10.1000003814697,40395498010690
1457,623.710021972656,26.2800006866455,-10.4200000762939,40395499010690
1458,700.880004882812,24.2999992370605,-10.3900003433228,40395501010690
1459,680.049987792969,25.4899997711182,-9.89999961853027,40395504010690
1460,1026.75,21.2999992370605,-9.11999988555908,40395507010690
1461,1042.11999511719,23.2600002288818,-9.48999977111816,40395508010690
1462,448.809997558594,28.5699996948242,-8.3100004196167,40395509010690
1463,1308.34997558594,21.1100006103516,-8.85000038146973,40395511010690
1464,1140.08996582031,22.3099994659424,-8.69999980926514,40395512010690
1465,886.380004882812,22.3899993896484,-9.52000045776367,40395513010690
1466,1626.51000976562,18.6800003051758,-11.5200004577637,40395515010690
1467,1137.7900390625,22.5599994659424,-9,40395516010690
1468,589.460021972656,26.6299991607666,-8.85999965667725,40395517010690
1469,1096.90002441406,22.3299999237061,-9.39999961853027,40395519010690
1470,1024.21997070312,22.1299991607666,-9.53999996185303,40395520010690
1471,863.830017089844,25.0400009155273,-7.78999996185303,40395522010690
1472,923.909973144531,24.5900001525879,-9.73999977111816,40395523010690
1473,803.580017089844,23.0900001525879,-8.73999977111816,40395524010690
1474,1194.90002441406,22,-8.94999980926514,40395525010690
1475,883.940002441406,23.2999992370605,-9.1899995803833,40395526010690
1476,599.419982910156,24.9899997711182,-9.88000011444092,40395527010690
1477,996.700012207031,24.5799999237061,-9.25,40395528010690
1478,748.369995117188,23.2900009155273,-8.68000030517578,40395529010690
1479,610.830017089844,29.1800003051758,-6.36999988555908,40395530010690
1480,592.200012207031,27.3299999237061,-8.81999969482422,40395531010690
1481,576.469970703125,25.5100002288818,-9.23999977111816,40395532010690
1482,595.690002441406,29.1700000762939,-6.46000003814697,40395534010690
1483,653.309997558594,24.1299991607666,-10.2399997711182,40395535010690
1484,625.280029296875,23.9099998474121,-9.93000030517578,40395538010690
1485,656.710021972656,23.7199993133545,-9.11999988555908,40395540010690
1486,594.710021972656,24.7099990844727,-9.6899995803833,40395543010690
1487,1865.93994140625,20.8199996948242,-8.02000045776367,40395544010690
1488,516.640014648438,25.7299995422363,-8.85000038146973,40395546010690
1489,441.290008544922,26.25,-11,40395550010690
1490,609.330017089844,24.4899997711182,-9.80000019073486,40395552010690
1491,672.739990234375,26.5499992370605,-8.88000011444092,40395555010690
1492,579.419982910156,26,-10,40395558010690
1493,1081.47998046875,22.7000007629395,-8.36999988555908,40395560010690
1494,1578.86999511719,18.2999992370605,-11.3000001907349,40395561010690
1495,1000.27001953125,21.2600002288818,-10.289999961853,40395563010690
1496,1490.82995605469,20.4099998474121,-11.25,40395565010690
1497,1230.96997070312,21.3199996948242,-9.31999969482422,40395566010690
1498,528.909973144531,26.5300006866455,-9.73999977111816,40395567010690
1499,754.75,26.8299999237061,-7.26999998092651,40395568010690
1500,600.97998046875,24.7800006866455,-10.1499996185303,40395569010690
1501,2186.31005859375,18.8999996185303,-9.55000019073486,40395573010690
1502,608.340026855469,24.0100002288818,-10.1199998855591,40395574010690
1503,605.650024414062,25.0799999237061,-9.90999984741211,40395575010690
1504,850.390014648438,23.9099998474121,-8.5,40395576010690
1505,798.059997558594,21.2299995422363,-11.2600002288818,40395646010690
1506,732.5,20.6800003051758,-11.6000003814697,40395653010690
1507,701.200012207031,21.6100006103516,-11.4799995422363,40395661010690
1508,964.640014648438,19.7700004577637,-12.6099996566772,40395665010690
1509,734.630004882812,23.7700004577637,-12.8299999237061,40395667010690
1510,926.489990234375,19.3999996185303,-13.0900001525879,40395677010690
1511,854.840026855469,19.4599990844727,-12.539999961853,40395679010690
1512,730.030029296875,20.5699996948242,-12.1899995803833,40395682010690
1513,1577.2900390625,17.2900009155273,-14.5100002288818,40395688010690
1514,503.130004882812,25.4899997711182,-11.6300001144409,40395692010690
1515,986.609985351562,18.6000003814697,-13.3500003814697,40395694010690
1516,818.190002441406,20.2000007629395,-12.9799995422363,40395696010690
1517,541.330017089844,23.2199993133545,-10.6400003433228,40395701010690
1518,926.489990234375,19.3999996185303,-13.0900001525879,40395705010690
1519,880.02001953125,18.7000007629395,-12.9099998474121,40395706010690
1520,663.570007324219,22.6100006103516,-12.4099998474121,40395707010690
1521,598.460021972656,23.3099994659424,-11.6800003051758,40395711010690
1522,522.160034179688,24.8600006103516,-11.8999996185303,40395713010690
1523,824.760009765625,20.9599990844727,-12.4300003051758,40395715010690
1524,861.390014648438,20.7399997711182,-12.6700000762939,40395720010690
1525,487.52001953125,24.0499992370605,-12.3599996566772,40395724010690
1526,888.909973144531,20.7000007629395,-12.5600004196167,40395725010690
1527,468.929992675781,24.2900009155273,-12.2399997711182,40395727010690
1528,547.559997558594,23.5100002288818,-12.1599998474121,40395730010690
1529,624.739990234375,24.0200004577637,-11,40395731010690
1530,751.02001953125,21.8199996948242,-11.3999996185303,40395739010690
1531,1016.76000976562,19.5100002288818,-11.9499998092651,40395741010690
1532,670.130004882812,22.6000003814697,-11.8100004196167,40395752010690
1533,764.950012207031,21.5900001525879,-12.5900001525879,40395757010690
1534,871.989990234375,20.3999996185303,-12.5,40395759010690
1535,876.309997558594,21.7099990844727,-10.4700002670288,40395760010690
1536,1051.82995605469,22.7099990844727,-7.82999992370605,40395764010690
1537,826.720031738281,25.5200004577637,-7.32000017166138,40395765010690
1538,880.710021972656,25.6200008392334,-7.63000011444092,40395770010690
1539,1191.97998046875,23.4799995422363,-7.76000022888184,40395771010690
1540,1245.14001464844,22.5900001525879,-8.5600004196167,40395772010690
1541,1512.94006347656,22.5400009155273,-8.35000038146973,40395775010690
1542,1527.46997070312,23.6399993896484,-8.3100004196167,40395780010690
1543,1170.68994140625,24.0799999237061,-8.39000034332275,40395781010690
1544,788.559997558594,25.3199996948242,-9.39000034332275,40395782010690
1545,671.299987792969,26.0599994659424,-9.81999969482422,40395783010690
1546,1690.43005371094,21.4799995422363,-9.38000011444092,40395784010690
1547,755.349975585938,26.3899993896484,-7.23000001907349,40395788010690
1548,1319.64001464844,21.7299995422363,-8.14999961853027,40395789010690
1549,526.630004882812,27.7900009155273,-8.9399995803833,40395792010690
1550,1470.330078125,19.4500007629395,-10.6400003433228,40395794010690
1551,762.099975585938,25.5,-11.25,40395798010690
1552,1114.28002929688,24.0300006866455,-8.18000030517578,40395801010690
1553,904.600036621094,20.4400005340576,-9.27999973297119,40395802010690
1554,653.640014648438,25.9699993133545,-11.039999961853,40395803010690
1555,925.700012207031,23.8199996948242,-8.60000038146973,40395804010690
1556,927,23.9400005340576,-8.52999973297119,40395807010690
1557,1467.57995605469,21.2999992370605,-10.25,40395809010690
1558,575.289978027344,26.8400001525879,-8.47999954223633,40395812010690
1559,1103.91003417969,21.2800006866455,-9.46000003814697,40395816010690
1560,693.02001953125,24.4899997711182,-9.40999984741211,40395817010690
1561,841.299987792969,24.6100006103516,-8.39999961853027,40395829010690
1562,880.450012207031,23.6599998474121,-8.42000007629395,40395832010690
1563,794.22998046875,25.3400001525879,-9.36999988555908,40395834010690
1564,1229.64001464844,23.0699996948242,-9.46000003814697,40395836010690
1565,731.419982910156,24.6900005340576,-9.35999965667725,40395837010690
1566,1388.25,22.3799991607666,-10.1800003051758,40395840010690
1567,705.119995117188,23.3299999237061,-11.0900001525879,40395886010690
1568,812.070007324219,22.3299999237061,-10.3199996948242,40395890010690
1569,663.450012207031,23.7299995422363,-9.92000007629395,40395891010690
1570,800.409973144531,20.0499992370605,-12.8100004196167,40395911010690
1571,817.799987792969,21.4899997711182,-12.6899995803833,40395916010690
1572,569.380004882812,23.4599990844727,-11.4700002670288,40395917010690
1573,680.140014648438,23.2800006866455,-12.2200002670288,40395919010690
1574,794.75,20.9099998474121,-12.4899997711182,40395920010690
1575,998.160034179688,19.0699996948242,-14.0200004577637,40395921010690
1576,802,21.0699996948242,-12.5900001525879,40395924010690
1577,553.640014648438,22.8199996948242,-11.6099996566772,40395925010690
1578,926.039978027344,20.5900001525879,-14.1300001144409,40395927010690
1579,792.359985351562,20.2099990844727,-13.5900001525879,40395928010690
1580,929.049987792969,20.75,-14.3900003433228,40395929010690
1581,888.690002441406,20.6200008392334,-13.8299999237061,40395932010690
1582,1073,18.9500007629395,-14.5799999237061,40395933010690
1583,1028.21997070312,19.2399997711182,-13.6700000762939,40395939010690
1584,531.969970703125,22.3899993896484,-12.3699998855591,40395940010690
1585,691.559997558594,22.1499996185303,-12.8999996185303,40395941010690
1586,351.570007324219,29.4899997711182,-10.5,40396046010690
1587,1198.63000488281,20.9500007629395,-9.72000026702881,40396095010690
1588,870.419982910156,21.6200008392334,-9.89999961853027,40396100010690
1589,864.510009765625,21.1499996185303,-9.76000022888184,40396101010690
1590,929.609985351562,20.7000007629395,-10.1400003433228,40396105010690
1591,1267.81994628906,20.75,-10.2299995422363,40396199010690
1592,1266.40002441406,20.8799991607666,-10.3800001144409,40396200010690
1593,1158.39001464844,23.0799999237061,-10.9899997711182,40396202010690
1594,1355.43005371094,20.7299995422363,-10.8599996566772,40396203010690
1595,1397,20.2299995422363,-10.789999961853,40396204010690
1596,1104.34997558594,21.1100006103516,-10.4799995422363,40396206010690
1597,1053.85998535156,21.9799995422363,-10.25,40396207010690
1598,616.030029296875,24.8600006103516,-10.960000038147,40396210010690
1599,791.989990234375,22.5900001525879,-10.289999961853,40396211010690
1600,722.409973144531,22.6700000762939,-10.1800003051758,40396218010690
1601,552.510009765625,25.1000003814697,-10.5699996948242,40396219010690
1602,504.049987792969,24.7800006866455,-11.3100004196167,40396229010690
1603,546.849975585938,23.2399997711182,-10.5500001907349,40396234010690
1604,478.600006103516,24.7700004577637,-11.0100002288818,40396236010690
1605,463.769989013672,24.8600006103516,-10.8400001525879,40396237010690
1606,506.130004882812,24.6900005340576,-11.25,40396239010690
1607,1042.25,19.7900009155273,-11.3699998855591,40396242010690
1608,823.890014648438,20.3999996185303,-10.9200000762939,40396245010690
1609,1014.39001464844,21.7700004577637,-10.039999961853,40396248010690
1610,646.539978027344,24.5200004577637,-10.5799999237061,40396249010690
1611,559.960021972656,23.0300006866455,-10.9499998092651,40396253010690
1612,1332.86999511719,19.4599990844727,-10.9499998092651,40396296010690
1613,1026.43994140625,21.9799995422363,-9.57999992370605,40396300010690
1614,779.400024414062,23.1800003051758,-9.61999988555908,40396301010690
1615,711.400024414062,24.0100002288818,-9.42000007629395,40396303010690
1616,1268.27001953125,22.3199996948242,-9.71000003814697,40396304010690
1617,777.900024414062,22.4899997711182,-10.5200004577637,40396312010690
1618,704.039978027344,23.25,-10.3999996185303,40396314010690
1619,607.690002441406,24.2399997711182,-9.25,40396318010690
1620,446.880004882812,28.6000003814697,-9.15999984741211,40396319010690
1621,777.789978027344,22.3400001525879,-10.4399995803833,40396322010690
1622,627.599975585938,24.0900001525879,-11.0799999237061,40396325010690
1623,586.820007324219,24.8999996185303,-10.6400003433228,40396327010690
1624,1030.65002441406,22.9500007629395,-10.9200000762939,40396336010690
1625,773.900024414062,25.0100002288818,-10.4399995803833,40396337010690
1626,1541.41003417969,22.3999996185303,-10.0799999237061,40396345010690
1627,627.599975585938,24.0900001525879,-11.0799999237061,40396347010690
1628,648.909973144531,27.9500007629395,-9.5600004196167,40396349010690
1629,1039.84997558594,23.6000003814697,-7.09999990463257,40396557010690
1630,1102.30993652344,24.8500003814697,-7.98000001907349,40396558010690
1631,476.329986572266,25.6100006103516,-9.73999977111816,40396562010690
1632,782.059997558594,28.7800006866455,-6.32999992370605,40396563010690
1633,1286.77001953125,22.9400005340576,-7.26999998092651,40396568010690
1634,1058.16003417969,23.4400005340576,-8.69999980926514,40396570010690
1635,605.839965820312,23.6700000762939,-8.69999980926514,40396571010690
1636,1575.48999023438,21.1000003814697,-8.35000038146973,40396573010690
1637,455.059997558594,27.6499996185303,-8.5,40396574010690
1638,1125.19995117188,23.9899997711182,-7.23000001907349,40396575010690
1639,1494.44995117188,22.0599994659424,-8.10000038146973,40396576010690
1640,652.159973144531,24.2999992370605,-8.71000003814697,40396577010690
1641,711.049987792969,27.8199996948242,-6.55999994277954,40396578010690
1642,611.590026855469,25.5499992370605,-8.10999965667725,40396580010690
1643,823.289978027344,26.2999992370605,-6.8600001335144,40396581010690
1644,567.650024414062,26.7099990844727,-7.82999992370605,40396582010690
1645,1322.81005859375,20.4200000762939,-8.21000003814697,40396584010690
1646,1153.78002929688,22.8700008392334,-7.3899998664856,40396586010690
1647,1159.75,22.4599990844727,-7.69999980926514,40396589010690
1648,591.559997558594,26.3099994659424,-7.44000005722046,40396591010690
1649,853.650024414062,24.7800006866455,-7.26999998092651,40396593010690
1650,520.169982910156,28.5599994659424,-6.48000001907349,40396594010690
1651,871.589965820312,24.5900001525879,-7.42000007629395,40396596010690
1652,899.530029296875,24.7700004577637,-7.53000020980835,40396612010690
1653,399.160003662109,24.2099990844727,-11.5799999237061,40396659010690
1654,379.839996337891,25.1900005340576,-11.0900001525879,40396663010690
1655,588.650024414062,22.9799995422363,-10.6700000762939,40396667010690
1656,747.150024414062,21.1599998474121,-11.0200004577637,40396669010690
1657,585.640014648438,22.6200008392334,-10.6099996566772,40396670010690
1658,442.559997558594,24.3500003814697,-10.9799995422363,40396671010690
1659,709.359985351562,22.2000007629395,-10.8400001525879,40396704010690
1660,679.519958496094,23.3099994659424,-11.8299999237061,40396707010690
1661,945.429992675781,20.0699996948242,-11.7200002670288,40396717010690
1662,673.760009765625,23.3999996185303,-9.89000034332275,40396743010690
1663,730.919982910156,22.1100006103516,-11.1899995803833,40396744010690
1664,946.470031738281,18.5900001525879,-14.6099996566772,40396745010690
1665,682.700012207031,23.4200000762939,-10.289999961853,40396751010690
1666,923.179992675781,20.5,-10.4499998092651,40396795010690
1667,534.450012207031,24.1299991607666,-11.6899995803833,40396973010690
1668,1011.51000976562,19.8600006103516,-11.6000003814697,40397100010690
1669,604.570007324219,21.3199996948242,-10.039999961853,40397259010690
1670,1561.64001464844,18.9599990844727,-11.0799999237061,40397526010690
1671,635.739990234375,24.9400005340576,-9.61999988555908,40397527010690
1672,800.839965820312,25.2800006866455,-8.75,40397534010690
1673,485.609985351562,24.7999992370605,-10.0799999237061,40397560010690
1674,1046.21997070312,22.6900005340576,-13.6499996185303,40397603010690
1675,1057.06994628906,22.0300006866455,-9.93000030517578,40397660010690
1676,798.489990234375,22.1299991607666,-11.0299997329712,40397719010690
1677,921.130004882812,22.8099994659424,-11.2399997711182,40397821010690
1678,793.190002441406,23.1700000762939,-8.52999973297119,40397868010690
1679,655.669982910156,23.9599990844727,-9.15999984741211,40397898010690
1680,686.880004882812,22.7700004577637,-11.0200004577637,40397938010690
1681,898.440002441406,19.8700008392334,-13.1999998092651,40397962010690
1682,1792.14001464844,22.2199993133545,-8.5,40397997010690
1683,809.429992675781,24.6200008392334,-10.5699996948242,40398260010690
1684,831.469970703125,20.2000007629395,-11.1899995803833,40398406010690
1685,904.690002441406,22.4200000762939,-10.0100002288818,40402450010690
1686,741.960021972656,20.7399997711182,-10.0299997329712,40402542010690
1687,620.280029296875,22.2399997711182,-10.6099996566772,40402574010690
1688,1016.13000488281,19.3099994659424,-10.210000038147,40403544010690
1689,887.789978027344,20.8199996948242,-10.6099996566772,40403548010690
1690,866.900024414062,22.0499992370605,-12.0200004577637,40403765010690
1691,855.900024414062,19.8600006103516,-12.3400001525879,40403775010690
1692,636.859985351562,22.9400005340576,-10.3199996948242,40403821010690
1693,1013.28997802734,21.0699996948242,-10.6800003051758,40403859010690
1694,965.669982910156,21.3500003814697,-10.6700000762939,40403863010690
1695,828.859985351562,22.0300006866455,-10.3000001907349,40403870010690
1696,1107.66003417969,18.3799991607666,-12.460000038147,40403874010690
1697,675.559997558594,24.1000003814697,-11.4300003051758,40403949010690
1698,753.419982910156,23.1299991607666,-7.84000015258789,40404151010690
1699,951.739990234375,19.9699993133545,-9.8100004196167,40404228010690
1700,822.130004882812,21.25,-9.6899995803833,40404246010690
1701,709.260009765625,20.1900005340576,-11.3100004196167,40404517010690
1702,850.72998046875,18,-12.9399995803833,40404525010690
1703,738.359985351562,22.1100006103516,-9.47999954223633,40404532010690
1704,776.25,21.5799999237061,-10.1899995803833,40404539010690
1705,859.529968261719,21.9400005340576,-10.1000003814697,40404542010690
1706,720.669982910156,22.9799995422363,-9.75,40404548010690
1707,587.900024414062,25.1399993896484,-11.5,40404730010690
1708,544.02001953125,25.5599994659424,-11.0500001907349,40404738010690
1709,1190.07995605469,18.8199996948242,-14.9700002670288,40404821010690
1710,930.220031738281,19.8799991607666,-13.75,40404822010690
1711,832.460021972656,21.0100002288818,-13.25,40404827010690
1712,856.789978027344,21.7700004577637,-12.6199998855591,40404837010690
1713,479.760009765625,23.3700008392334,-12.0100002288818,40404838010690
1714,546.309997558594,22.3700008392334,-13.039999961853,40404844010690
1715,459.119995117188,22.6599998474121,-12.6999998092651,40404845010690
1716,788.239990234375,21.7800006866455,-12.8400001525879,40404864010690
1717,487.380004882812,22.4400005340576,-12.9499998092651,40404866010690
1718,426.97998046875,21.7099990844727,-11.5,40404876010690
1719,392.010009765625,21.6399993896484,-10.3199996948242,40404879010690
1720,719.059997558594,19.3600006103516,-12.5,40404893010690
1721,775.52001953125,18.8799991607666,-13.5600004196167,40404894010690
1722,607.330017089844,21.2600002288818,-12.0900001525879,40404925010690
1723,685.400024414062,19.2999992370605,-13.3699998855591,40404930010690
1724,850.280029296875,16.4099998474121,-15.3900003433228,40404940010690
1725,528.5,23.8600006103516,-12.1300001144409,40405148010690
1726,547.460021972656,24.3099994659424,-11.8599996566772,40405171010690
1727,747.299987792969,22.9500007629395,-12.1000003814697,40405267010690
1728,611.359985351562,24.4899997711182,-11.8000001907349,40405275010690
1729,795.880004882812,22.8700008392334,-12.2399997711182,40405277010690
1730,853.320007324219,21.4699993133545,-13.0799999237061,40405278010690
1731,925.140014648438,21.5799999237061,-12.9300003051758,40405283010690
1732,854.789978027344,22.1399993896484,-12.4899997711182,40405284010690
1733,953.330017089844,21.4300003051758,-12.9200000762939,40405289010690
1734,694.260009765625,21.9599990844727,-12.7299995422363,40405290010690
1735,829.599975585938,23.1700000762939,-11.5500001907349,40405307010690
1736,658.539978027344,23.8099994659424,-12.1099996566772,40405309010690
1737,1058.83996582031,20.7399997711182,-13.6700000762939,40405310010690
1738,714.780029296875,25.1800003051758,-11.6000003814697,40405314010690
1739,942.929992675781,22.7099990844727,-12.25,40405320010690
1740,953.25,23.2199993133545,-12.3299999237061,40405323010690
1741,965.780029296875,23.8600006103516,-11.9799995422363,40405328010690
1742,845.039978027344,23.6200008392334,-12.1899995803833,40405330010690
1743,1319.60998535156,20.75,-13.4099998474121,40405338010690
1744,886.530029296875,23.6800003051758,-12.3699998855591,40405339010690
1745,588.039978027344,26.7199993133545,-11.7700004577637,40405343010690
1746,1060.69995117188,22.6299991607666,-12.6300001144409,40405345010690
1747,1234.9599609375,21.0400009155273,-13.25,40405346010690
1748,937.859985351562,22.8099994659424,-12.8199996948242,40405347010690
1749,856.789978027344,21.7700004577637,-12.6199998855591,40405376010690
1750,1234.9599609375,21.0400009155273,-13.25,40405378010690
1751,610.840026855469,24.6299991607666,-11.710000038147,40405486010690
1752,587.869995117188,24.9300003051758,-12.1599998474121,40405490010690
1753,785.02001953125,22.8799991607666,-13.1099996566772,40405495010690
1754,1012.76000976562,18.6200008392334,-14.8100004196167,40405617010690
1755,1045.80004882812,17.7299995422363,-14.7299995422363,40405621010690
1756,974.169982910156,18.7299995422363,-14.1899995803833,40405622010690
1757,724.25,20.3899993896484,-13.539999961853,40405623010690
1758,574.02001953125,20.0499992370605,-14.5200004577637,40405625010690
1759,579.309997558594,21.7999992370605,-14.1800003051758,40405626010690
1760,453.260009765625,21.4200000762939,-13.5799999237061,40405629010690
1761,599.710021972656,19.1100006103516,-14.3699998855591,40405630010690
1762,724.059997558594,20.3899993896484,-14.4099998474121,40405633010690
1763,634.27001953125,21.5900001525879,-15.2399997711182,40405634010690
1764,488.450012207031,20.9300003051758,-13.9300003051758,40405644010690
1765,654.77001953125,21.5499992370605,-15.9899997711182,40405650010690
1766,724.570007324219,18.6000003814697,-13.7799997329712,40405670010690
1767,831.700012207031,17.7900009155273,-14.1499996185303,40405708010690
1768,708.080017089844,18.7399997711182,-13.9499998092651,40405729010690
1769,662.52001953125,20.5200004577637,-12.8900003433228,40405737010690
1770,538.47998046875,22.3500003814697,-12.0100002288818,40405739010690
1771,657.320007324219,21.1100006103516,-13.1099996566772,40405749010690
1772,611.179992675781,21.3700008392334,-11.9899997711182,40405767010690
1773,557.299987792969,22.3999996185303,-11.5200004577637,40405768010690
1774,684.489990234375,21.0400009155273,-13.8000001907349,40405792010690
1775,839.52001953125,18.0499992370605,-13.9099998474121,40405797010690
1776,832.390014648438,18.1700000762939,-14.289999961853,40405798010690
1777,631.940002441406,22.6399993896484,-14.6599998474121,40405806010690
1778,547.220031738281,23.3799991607666,-14.4700002670288,40405807010690
1779,812.280029296875,19.7399997711182,-13.460000038147,40405815010690
1780,929.700012207031,17.9899997711182,-14.1700000762939,40405821010690
1781,457.049987792969,24.9300003051758,-13.7799997329712,40405822010690
1782,784.719970703125,21.1599998474121,-13.6300001144409,40405828010690
1783,709.2099609375,21.7900009155273,-13.8400001525879,40405835010690
1784,454.380004882812,24.7299995422363,-12.1599998474121,40405871010690
1785,724.059997558594,20.3899993896484,-14.4099998474121,40405877010690
1786,608.280029296875,22.5200004577637,-14.2600002288818,40405903010690
1787,498.839996337891,21.3799991607666,-12.5,40405993010690
1788,509.690002441406,20.5799999237061,-13.5799999237061,40406005010690
1789,693.669982910156,20.1000003814697,-12.960000038147,40406042010690
1790,731.339965820312,19.5300006866455,-13.3800001144409,40406044010690
1791,593.239990234375,22.8400001525879,-11.0699996948242,40406045010690
1792,704.830017089844,19.6499996185303,-13.0699996948242,40406048010690
1793,570.200012207031,22.3700008392334,-11.5699996948242,40406049010690
1794,617.299987792969,20.6700000762939,-12.3199996948242,40406059010690
1795,474.440002441406,23.2299995422363,-11.3100004196167,40406070010690
1796,634.089965820312,20.0699996948242,-12.8599996566772,40406090010690
1797,529.260009765625,21.7000007629395,-11.8699998855591,40406100010690
1798,507.779998779297,22.1700000762939,-11.5,40406101010690
1799,636.299987792969,23.9300003051758,-13.7600002288818,40406265010690
1800,671.390014648438,26.9500007629395,-12.2799997329712,40406266010690
1801,736.690002441406,24.5400009155273,-11.6199998855591,40406270010690
1802,680.440002441406,25.4599990844727,-12.8999996185303,40406272010690
1803,736.830017089844,24.2399997711182,-12.1800003051758,40406274010690
1804,649.169982910156,25.5400009155273,-13.7299995422363,40406277010690
1805,952.279968261719,23.3700008392334,-12.0799999237061,40406280010690
1806,758.830017089844,24.8400001525879,-13.5200004577637,40406284010690
1807,991.799987792969,23.6299991607666,-12.0200004577637,40406287010690
1808,981.719970703125,22.1700000762939,-12.4300003051758,40406293010690
1809,855.109985351562,23.4500007629395,-11.8500003814697,40406297010690
1810,741.340026855469,24.5100002288818,-11.6099996566772,40406298010690
1811,922.320007324219,21.7800006866455,-12.3699998855591,40406299010690
1812,736.25,24.5699996948242,-11.6800003051758,40406300010690
1813,948.130004882812,21.5200004577637,-12.3299999237061,40406301010690
1814,827.809997558594,22.1299991607666,-13.3500003814697,40406302010690
1815,617.099975585938,25.7800006866455,-12.0600004196167,40406304010690
1816,837.700012207031,23.2099990844727,-12.5799999237061,40406305010690
1817,739.130004882812,24.2800006866455,-11.5900001525879,40406306010690
1818,888.059997558594,21.6100006103516,-12.3800001144409,40406308010690
1819,563.309997558594,23.5200004577637,-12.1899995803833,40406319010690
1820,543.169982910156,23.6900005340576,-12.1999998092651,40406323010690
1821,851.429992675781,23.5599994659424,-13.1800003051758,40406382010690
1822,631.799987792969,25.3299999237061,-11.8400001525879,40406383010690
1823,671.400024414062,23.1599998474121,-13.9700002670288,40406385010690
1824,626.719970703125,25.3400001525879,-10.8100004196167,40406509010690
1825,958.160034179688,21.7000007629395,-13.7200002670288,40406654010690
1826,386.970001220703,24.7399997711182,-14.1899995803833,40406656010690
1827,718.609985351562,21.6000003814697,-13.5799999237061,40406657010690
1828,905.330017089844,22.4799995422363,-13.9300003051758,40406662010690
1829,1098.63000488281,20.2099990844727,-14.3500003814697,40406663010690
1830,645.570007324219,23.9699993133545,-13.039999961853,40406664010690
1831,689,21.5499992370605,-12.9200000762939,40406669010690
1832,962.099975585938,19.9500007629395,-14.710000038147,40406672010690
1833,668.440002441406,23.0599994659424,-14.2799997329712,40406673010690
1834,548.549987792969,24.1399993896484,-13.8000001907349,40406675010690
1835,537.780029296875,23,-13.9099998474121,40406676010690
1836,640.72998046875,22.2999992370605,-14.0299997329712,40406677010690
1837,640.179992675781,21.3199996948242,-12.75,40406679010690
1838,832.530029296875,18.8199996948242,-12.3299999237061,40406680010690
1839,898.700012207031,18.0599994659424,-12.6599998474121,40406681010690
1840,721.590026855469,22.1399993896484,-14.7299995422363,40406687010690
1841,625.919982910156,21.6399993896484,-10.6300001144409,40406691010690
1842,802.510009765625,22.6800003051758,-13.9200000762939,40406695010690
1843,802.77001953125,21.2900009155273,-15.1800003051758,40406696010690
1844,722.390014648438,21.5599994659424,-13.4200000762939,40406697010690
1845,739.859985351562,21.8299999237061,-15.9799995422363,40406705010690
1846,753.700012207031,21.1299991607666,-14.0299997329712,40406707010690
1847,734.429992675781,21.3500003814697,-14.4099998474121,40406708010690
1848,640.049987792969,22.2299995422363,-14.210000038147,40406709010690
1849,695.440002441406,20.8700008392334,-12.6700000762939,40406711010690
1850,635.299987792969,22.3700008392334,-14.3999996185303,40406719010690
1851,705.130004882812,21.7999992370605,-14.6700000762939,40406722010690
1852,804.369995117188,20.6299991607666,-14.1599998474121,40406723010690
1853,532.609985351562,22.7900009155273,-11.9099998474121,40406727010690
1854,656.909973144531,21.7099990844727,-15.2700004577637,40406733010690
1855,759.849975585938,20.6499996185303,-15.0799999237061,40406740010690
1856,1186.43005371094,17.1900005340576,-14.039999961853,40406750010690
1857,428.669982910156,22.4300003051758,-9.94999980926514,40406752010690
1858,977.380004882812,18.3199996948242,-13.4200000762939,40406758010690
1859,534.950012207031,23.8999996185303,-13.25,40406765010690
1860,704.890014648438,22.1700000762939,-14.9899997711182,40406769010690
1861,773.399963378906,20.6800003051758,-13.5500001907349,40406771010690
