"PLT_CN","PREV_PLT_CN","PLOT.STATEAB","INVYR","ELEV","LAT","LON","TPH.PICO","TPH.PIEN","TPH.ABLA","TPH.total","TPH.Allhosts","QMD.PICO","QMD.PIEN","QMD.ABLA","QMD.Allhosts","QMD.total","BA.PICO","BA.PIEN","BA.ABLA","BA.total","BA.Allhosts","BA.Otherhosts","SDI.PICO","SDI.PIEN","SDI.ABLA","stand.MPB","stand.SB","stand.WBBB","stand.allBBs","BA.MPB","BA.SB","BA.WBBB","BA.allBBs","agentSB","agentMPB","agentWBBB","agents","nagents","hostsPICO","hostsPIEN","hostsABLA","hosts","nhosts"
5436727010690,-9999,"81868.MT",2005,5750,48.012813,-113.411322,0,0,223.0633885245,223.0633885245,223.0633885245,0,0,19.6725691933379,19.6725691933379,19.6725691933379,0,0,6.78017275966617,6.78017275966617,6.78017275966617,0,0,0,9.61214806924664,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","absent","ABLA","ABLA","1"
5436769010690,-9999,"82063.MT",2005,5660,47.880433,-113.271455,267.6760662294,89.2253554098,44.6126777049,475.8685621856,401.5140993441,23.879002175319,18.4306129216222,15.6280539628793,21.9718292500327,23.2288086193632,11.9875986218023,2.38044496166497,0.855772638714478,20.1665305161393,15.2238162221818,0,16.0505299383985,3.52479795772352,1.37160445680679,1,0,0,1,1.04920121699924,0,0,1.04920121699924,"absent","MPB","absent","MPB","1","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5436836010690,-9999,"83082.MT",2005,6350,48.81145,-113.858593,0,0,193.3216033879,193.3216033879,193.3216033879,0,0,21.5275013949063,21.5275013949063,21.5275013949063,0,0,7.03652025609187,7.03652025609187,7.03652025609187,0,0,0,9.77368006885834,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","absent","ABLA","ABLA","1"
5436889010690,-9999,"83257.MT",2005,6860,48.852395,-114.014054,0,29.7417851366,148.708925683,193.3216033879,178.4507108196,0,21.8683527043077,20.9287368754065,21.0882470663954,20.9033963673923,0,1.11709336699323,5.11579783284347,6.63444199597208,6.2328911998367,0.401550796135375,0,1.55557627419643,7.25874058987478,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5436929010690,-9999,"83807.MT",2005,5680,48.196646,-113.284298,0,104.0962479781,223.0633885245,327.1596365026,327.1596365026,0,62.0298846547832,29.159745755636,42.4736858216087,42.4736858216087,0,31.4577259745183,14.8965624958511,46.3542884703694,46.3542884703694,0,0,27.962817685351,17.8139129406769,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5436978010690,-9999,"84855.MT",2005,4230,48.81191,-114.21074,14.8708925683,490.7394547539,44.6126777049,862.5117689614,550.2230250271,18.542,20.2476157728471,20.640267763121,20.2356014155411,23.2479986635854,0.401550796135375,15.8011632291229,1.4927230758945,36.6122547342174,17.6954371011527,0,0.604389034373591,22.4994920442977,2.14240525551158,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5437125010690,-9999,"85493.MT",2005,7210,47.84085,-113.073682,0,59.4835702732,342.0305290709,475.8685621856,401.5140993441,0,64.3398846206612,21.7380595830167,31.8718367516829,35.2136843908018,0,19.3396176925721,12.6939482489318,46.3447187666522,32.0335659415039,14.3111528251482,0,17.2548299166129,17.4275831769321,0,1,0,1,0,8.91685400853363,0,8.91685400853363,"SB","absent","absent","SB","1","absent","PIEN","ABLA","PIEN & ABLA","2"
5437180010690,-9999,"86202.MT",2005,3790,48.356601,-113.968206,0,118.9671405464,208.1924959562,520.4812398905,327.1596365026,0,24.029359864549,16.8528295886138,19.7662835013198,25.5918798103729,0,5.39512768859011,4.6440943267809,26.773167624933,10.039222015371,3.28873794282763,0,7.11842904557616,7.20756281306621,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5437329010690,-9999,"87578.MT",2005,3770,48.154082,-114.845433,44.6126777049,0,0,74.3544628415,44.6126777049,16.378569168276,0,0,16.378569168276,18.8556297375611,0.93994082022756,0,0,2.07624894665305,0.93994082022756,0,1.47975289447239,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5437362010690,-9999,"87831.MT",2005,6170,48.326879,-113.427163,0,59.4835702732,327.1596365026,386.6432067758,386.6432067758,0,47.5882404801859,19.2535746905253,25.7308297363897,25.7308297363897,0,10.580023303392,9.52517068655969,20.1051939899516,20.1051939899516,0,0,10.4551557444446,13.9899748706383,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5437451010690,-9999,"88058.MT",2005,4110,48.681567,-114.359413,0,44.6126777049,490.7394547539,817.8990912565,535.3521324588,0,22.857177603545,23.2820038187906,23.2468981586791,24.2994271986361,0,1.8306014339112,20.8920949027011,37.9299351192838,22.7226963366123,0,0,2.3689254529355,27.8998553472436,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5437588010690,-9999,"88769.MT",2005,5090,48.504286,-114.70117,951.7371243712,0,0,951.7371243712,951.7371243712,14.5654660584548,0,0,14.5654660584548,14.5654660584548,15.8582800434352,0,0,15.8582800434352,15.8582800434352,0,26.195132595762,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5437687010690,-9999,"88989.MT",2005,4830,48.143242,-113.413775,74.3544628415,0,14.8708925683,966.6080169395,89.2253554098,28.5394743609619,0,34.036,29.5267033942723,26.207316540351,4.75651950745907,0,1.35302047202229,52.1417740113665,6.10953997948136,0,5.90557409386186,0,1.5972308041096,2,0,0,2,2.50243984606039,0,0,2.50243984606039,"absent","MPB","absent","MPB","1","PICO","absent","ABLA","PICO & ABLA","2"
5437775010690,-9999,"89813.MT",2005,3260,48.369036,-114.372692,14.8708925683,0,0,193.3216033879,14.8708925683,21.082,0,0,21.082,22.5928241637098,0.51909991266215,0,0,7.75017902700539,0.51909991266215,0,0.74220683216744,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5437806010690,-9999,"90345.MT",2005,3970,48.140385,-113.830268,0,193.3216033879,44.6126777049,282.5469587977,237.9342810928,0,31.0174538458095,20.9140377418294,29.3888400204908,38.3765249297563,0,14.607738288385,1.53258428271672,32.6822712903366,16.1403225711017,0,0,16.4975849371517,2.16507240182854,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5437845010690,-9999,"90374.MT",2005,4050,48.842848,-114.388746,118.9671405464,148.708925683,14.8708925683,342.0305290709,282.5469587977,19.3919476845416,23.2739411359572,14.732,21.3272450709366,23.8581357776044,3.51366365618175,6.32655373306926,0.253484120510302,15.2907287962047,10.0937015097613,0,5.12642340276015,8.51796025001588,0.418297038374248,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5437996010690,-9999,"91830.MT",2005,4320,48.662017,-114.023572,148.708925683,0,74.3544628415,237.9342810928,223.0633885245,19.9058877923091,0,18.3928273411132,19.4146408259334,19.2877003554078,4.62796899925736,0,1.97557867762756,6.95197531458992,6.60354767688491,0,6.75046007306712,0,2.9417040193893,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5438058010690,-9999,"92261.MT",2005,3550,48.469332,-114.158946,133.8380331147,0,163.5798182513,877.3826615297,297.417851366,21.6708629474899,0,27.625558712573,25.1212292135556,20.1683525624863,4.93653543014014,0,9.8048773022952,28.0298128918028,14.7414127324353,0,6.95186993366766,0,12.3804905522703,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5438139010690,-9999,"92263.MT",2005,4930,48.778762,-114.535975,0,282.5469587977,89.2253554098,371.7723142075,371.7723142075,0,18.6228583028605,15.1227797488866,17.8455562872105,17.8455562872105,0,7.69615164460173,1.60266164064614,9.29881328524787,9.29881328524787,0,0,11.254549338498,2.60663664803306,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5438179010690,-9999,"92291.MT",2005,4170,48.054733,-113.617965,59.4835702732,0,0,594.835702732,59.4835702732,23.1492121896189,0,0,23.1492121896189,23.3626502028344,2.50357012602699,0,0,25.4994928065662,2.50357012602699,8.74196202170116,3.39118218522194,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5438326010690,-9999,"92799.MT",2005,4170,48.632771,-113.847725,0,0,44.6126777049,342.0305290709,44.6126777049,0,0,17.2302387292419,17.2302387292419,31.6233658962593,0,0,1.04023432926419,26.8640421342479,1.04023432926419,0.962169659570764,0,0,1.59945999822142,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","absent","ABLA","ABLA","1"
5438389010690,-9999,"92817.MT",2005,5150,48.64031,-114.212239,44.6126777049,327.1596365026,223.0633885245,654.3192730052,594.835702732,20.1344738860162,21.8013341251485,20.0391888392054,21.0334775940642,22.1480068978103,1.42046051002964,12.2128257431475,7.03523927212972,25.2086340951602,20.6685255253069,0,2.06418252758535,16.9013956260078,9.99220804072241,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5438452010690,-9999,"93036.MT",2005,6480,48.957404,-114.540065,1635.798182513,14.8708925683,44.6126777049,1710.1526453545,1695.2817527862,18.6399724238969,14.732,16.9318516018381,18.5662487439184,18.553342570053,44.6385988330629,0.253484120510302,1.00451748231951,46.2348555538983,45.8966004358927,0,65.8477931746129,0.418297038374248,1.53250358582626,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5438595010690,-9999,"93135.MT",2005,5090,48.629993,-114.571056,0,14.8708925683,252.8051736611,401.5140993441,267.6760662294,0,18.796,21.0979252395055,20.9766685947348,29.0068708437871,0,0.41262753980809,8.83803581886247,26.5333975680174,9.25066335867056,0,0,0.617690257604955,12.3682386230688,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5438650010690,-9999,"93292.MT",2005,5770,47.96549,-114.852812,14.8708925683,59.4835702732,0,178.4507108196,74.3544628415,26.924,45.4560659538416,0,42.4026355407303,49.055438509235,0.846655046983875,9.65319373077699,0,33.7274034994561,10.4998487777609,7.68771222085109,1.09771445821721,9.0832412956128,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5438693010690,-9999,"93502.MT",2005,5970,48.000841,-113.822213,0,29.7417851366,312.2887439343,342.0305290709,342.0305290709,0,53.5964075288634,25.8875367365401,29.3543608522393,29.3543608522393,0,6.71009540173675,16.4372094423296,23.1473048440664,23.1473048440664,0,0,6.43098362906931,21.0967391379884,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5438853010690,-9999,"93924.MT",2005,3990,48.314145,-113.831866,0,208.1924959562,282.5469587977,535.3521324588,490.7394547539,0,27.6003130106474,20.27131404356,23.6595033017358,23.7763763779653,0,12.4561373439584,9.11894806656236,23.7695616416805,21.5750854105207,0,0,15.2737071402783,12.937313943625,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5438923010690,-9999,"94010.MT",2005,5470,48.020398,-113.089596,0,0,297.417851366,401.5140993441,297.417851366,0,0,23.3365739773429,23.3365739773429,26.408083927857,0,0,12.7213010241236,21.9920080142019,12.7213010241236,0,0,0,16.7881778439693,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","absent","ABLA","ABLA","1"
5439104010690,-9999,"95381.MT",2005,5070,48.180735,-113.962372,0,59.4835702732,208.1924959562,342.0305290709,267.6760662294,0,20.510794889521,26.4561802933508,25.256224192156,30.7690271115501,0,1.96540615792813,11.4448381818393,25.4321281205567,13.4102443397674,3.91717360425923,0,2.75292390628295,14.5920476598221,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5439168010690,-9999,"95417.MT",2005,5680,48.199607,-114.701577,29.7417851366,0,14.8708925683,59.4835702732,44.6126777049,13.335604748192,0,16.256,14.3751434079803,20.8809783535159,0.415415563725712,0,0.308641782880558,2.03699055581302,0.724057346606271,0,0.713351845016504,0,0.489652479892499,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5439231010690,-9999,"81311.MT",2005,8230,45.240163,-111.203666,29.7417851366,0,14.8708925683,282.5469587977,44.6126777049,34.9769159589578,0,21.336,31.1019516858133,36.0845655064527,2.85772451556279,0,0.531683696290337,28.8950798822368,3.38940821185312,0,3.2585286759733,0,0.756566065247231,2,0,0,2,2.85772451556279,0,0,2.85772451556279,"absent","MPB","absent","MPB","1","PICO","absent","ABLA","PICO & ABLA","2"
5439272010690,-9999,"81803.MT",2005,7490,45.381867,-111.002805,0,104.0962479781,193.3216033879,297.417851366,297.417851366,0,53.8703316227296,24.1624736953178,37.3522523818846,37.3522523818846,0,23.7260081869674,8.86448437008099,32.5904925570484,32.5904925570484,0,0,21.8753117070715,11.7089180785898,0,0,1,1,0,0,0.723680586617403,0.723680586617403,"absent","absent","WBBB","WBBB","1","absent","PIEN","ABLA","PIEN & ABLA","2"
5439372010690,-9999,"83247.MT",2005,7030,45.74338,-110.80911,14.8708925683,0,0,44.6126777049,14.8708925683,17.526,0,0,17.526,20.4287174993113,0.358750861399985,0,0,1.46228086879397,0.358750861399985,0,0.552279019543076,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5439426010690,-9999,"83460.MT",2005,7690,45.216491,-111.340273,907.1244466663,14.8708925683,0,921.9953392346,921.9953392346,16.7264193771509,14.986,0,16.6997873330094,16.6997873330094,19.9325625630524,0.26230030424981,0,20.1948628673022,20.1948628673022,0,31.0302198779335,0.429895816297229,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5439511010690,-9999,"83622.MT",2005,8970,44.932864,-111.189395,0,133.8380331147,89.2253554098,252.8051736611,223.0633885245,0,27.5593576525692,20.6097693178098,25.0123160276426,26.494110195642,0,7.98377022010346,2.97662996804949,13.937180860198,10.9604001881529,2.97678067204503,0,9.77094893383411,4.17878004411573,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5439560010690,-9999,"83955.MT",2005,7140,44.61824,-111.190129,460.9976696173,0,178.4507108196,639.4483804369,639.4483804369,18.363633922476,0,18.1189139391227,18.2956692575428,18.2956692575428,12.2097363112388,0,4.60121904004774,16.8109553512865,16.8109553512865,0,18.2314303472312,0,6.87610879934654,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5439652010690,-9999,"84619.MT",2005,7540,44.880971,-111.317428,44.6126777049,178.4507108196,59.4835702732,327.1596365026,282.5469587977,31.0735894504213,30.1684038081787,20.2989547267833,28.5311327611011,29.5282758940092,3.38322934803569,12.7559629430994,1.92501748712149,22.4040327380278,18.0642097782566,0,4.14195466060433,14.9771786715284,2.73325965762639,1,0,2,3,1.1400003743164,0,0.621051165649795,1.76105153996619,"absent","MPB","WBBB","MPB & WBBB","2","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5439774010690,-9999,"88429.MT",2005,7800,45.426701,-111.195654,698.9319507101,14.8708925683,0,728.6737358467,713.8028432784,15.9693266568237,13.462,0,15.9211186766718,17.7472386216526,13.9990448503701,0.211663761745969,0,18.0254034994032,14.2107086121161,0,22.1966454364372,0.362110727846846,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5439909010690,-9999,"90408.MT",2005,8280,45.380075,-111.315556,431.2558844807,0,0,460.9976696173,431.2558844807,24.410990808975,0,0,24.410990808975,24.2348651752907,20.1834847156384,0,0,21.2652379956758,20.1834847156384,1.08175328003743,26.6230615109322,0,0,6,0,0,6,5.0481317388428,0,0,5.0481317388428,"absent","MPB","absent","MPB","1","PICO","absent","absent","PICO","1"
5440035010690,-9999,"91197.MT",2005,7190,45.068178,-111.320003,133.8380331147,446.126777049,89.2253554098,669.1901655735,669.1901655735,18.8850323801682,27.438231699583,25.534054580762,25.693676029543,25.693676029543,3.74891259323084,26.3791520285749,4.56896838500065,34.6970330068064,34.6970330068064,0,5.51816443204879,32.1937103530312,5.90355797067428,1,0,0,1,0.328233302301687,0,0,0.328233302301687,"absent","MPB","absent","MPB","1","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5440115010690,-9999,"91567.MT",2005,6510,45.293414,-111.194533,104.0962479781,59.4835702732,0,386.6432067758,163.5798182513,17.4173318442128,14.7265248446468,0,16.4897386163748,32.4834047926488,2.48021100671718,1.01318296206347,0,32.0423067732457,3.49339396878066,0,3.8025746336086,1.66320643517814,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5440229010690,-9999,"93249.MT",2005,5660,45.559838,-110.993667,29.7417851366,0,0,475.8685621856,29.7417851366,20.5473283908152,0,0,20.5473283908152,35.7776717346168,0.986206946860534,0,0,47.8411340904376,0.986206946860534,0,1.41463406039176,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5441192010690,-9999,"82633.MT",2005,6050,48.682286,-113.651217,0,89.2253554098,252.8051736611,490.7394547539,342.0305290709,0,21.5556079014256,19.9901104019551,20.4100807658756,25.748627757493,0,3.25611052779167,7.93426395756623,25.5534448369721,11.1903744853579,0,0,4.4542381708114,11.2276693242984,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5441260010690,-9999,"82810.MT",2005,7560,48.489873,-113.466428,0,0,193.3216033879,193.3216033879,193.3216033879,0,0,18.0782512343508,18.0782512343508,18.0782512343508,0,0,4.9623058133787,4.9623058133787,4.9623058133787,0,0,0,7.32836406650829,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","absent","ABLA","ABLA","1"
5441317010690,-9999,"84185.MT",2005,5160,48.33715,-113.08043,178.4507108196,282.5469587977,0,579.9648101637,460.9976696173,21.4388137887026,23.31533883181,0,22.6074269212575,21.1467150070583,6.44184228966282,12.063252027567,0,20.3693780941458,18.5050943172298,0,9.01844420186192,16.1396841485538,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5441403010690,-9999,"84252.MT",2005,5390,48.375623,-113.301905,401.5140993441,0,14.8708925683,966.6080169395,416.3849919124,20.2080373779016,0,18.542,20.1509080617794,18.063256442079,12.8777317715015,0,0.401550796135375,24.7703868761091,13.2792825676369,0,18.4078473320174,0,0.604389034373591,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5442261010690,-9999,"81114.MT",2005,6450,46.528971,-113.411553,148.708925683,0,0,773.2864135516,148.708925683,20.9444524970217,0,0,20.9444524970217,23.8632394296525,5.12348373661638,0,0,34.5851352901127,5.12348373661638,0,7.15095809933765,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5442357010690,-9999,"82130.MT",2005,5840,46.34458,-113.282375,193.3216033879,0,0,193.3216033879,193.3216033879,17.1702728261107,0,0,17.1702728261107,17.1702728261107,4.47636077973693,0,0,4.47636077973693,4.47636077973693,0,6.90411611489332,0,0,1,0,0,1,0.188379994433935,0,0,0.188379994433935,"absent","MPB","absent","MPB","1","PICO","absent","absent","PICO","1"
5442396010690,-9999,"82642.MT",2005,8080,46.350794,-113.076553,14.8708925683,223.0633885245,59.4835702732,371.7723142075,297.417851366,22.86,26.6127684342184,15.9262253531714,24.6584162832896,24.6862912305595,0.610351181965948,12.4079120653833,1.18498551698722,17.7942235702339,14.2032487643365,3.59097480589743,0.844866354023613,15.6276186829512,1.89147227683549,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5442463010690,-9999,"87156.MT",2005,7800,46.336823,-113.735765,118.9671405464,29.7417851366,401.5140993441,1174.8005128957,550.2230250271,22.809496991385,24.9366691039521,17.6310074836604,19.3117214287215,20.1678745445714,4.86125878436434,1.45256046108118,9.80269209435976,37.5296653071106,16.1165113398053,21.4131539673053,6.69839013144912,1.93343560302906,14.8969652933449,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5442599010690,-9999,"87476.MT",2005,8470,46.040188,-113.397799,0,163.5798182513,104.0962479781,565.0939175954,267.6760662294,0,37.3874477769308,19.083836616362,31.5571646240772,27.2514271263186,0,17.9585662773781,2.97753419202277,32.9601694581256,20.9361004694008,12.0240689887247,0,18.8946124020084,4.3810679821681,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","ABLA","PIEN & ABLA","2"
5442730010690,-9999,"87830.MT",2005,6940,46.067435,-113.582171,223.0633885245,0,44.6126777049,267.6760662294,267.6760662294,17.0125653013687,0,34.8063420657788,21.0500132172036,21.0500132172036,5.07058663417933,0,4.24487944257651,9.31546607675583,9.31546607675583,0,7.85536996943491,0,4.51389340433965,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5442768010690,-9999,"88177.MT",2005,5950,46.388536,-113.529945,579.9648101637,0,14.8708925683,728.6737358467,594.835702732,19.8530800271419,0,40.386,20.6171504287086,20.5141085945398,17.9534423415295,0,1.90497385571372,24.0840055283897,19.8584161972432,0,25.7667797272938,0,2.10007787205209,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5442847010690,-9999,"88259.MT",2005,7020,46.565446,-113.542963,892.253554098,0,0,892.253554098,892.253554098,17.2837310651761,0,0,17.2837310651761,17.2837310651761,20.934065965461,0,0,20.934065965461,20.934065965461,0,31.7335031417509,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5442962010690,-9999,"92565.MT",2005,7820,46.260004,-113.212303,297.417851366,14.8708925683,163.5798182513,490.7394547539,475.8685621856,25.7577791977492,36.83,18.1049220027945,23.8690325605166,23.824481167679,15.497946790082,1.58427575318939,4.21127245156949,21.8770208655995,21.2934949948409,0.583525870758556,19.9969928975611,1.81212771910113,6.18867710204619,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5443021010690,-9999,"92793.MT",2005,6340,46.521095,-113.737065,371.7723142075,0,0,431.2558844807,371.7723142075,18.2028528928847,0,0,18.2028528928847,18.0236347094012,9.67489510613578,0,0,11.002974066895,9.67489510613578,0,14.5354299852502,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5443088010690,-9999,"93337.MT",2005,6200,46.396445,-113.212681,163.5798182513,0,104.0962479781,624.5774878686,267.6760662294,24.7087185643228,0,16.7477735321957,21.9584758780952,25.2790620870316,7.84369085624239,0,2.29318734824317,31.3471845937844,10.1368782044856,0,10.3080183026781,0,3.51832283709241,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","ABLA","PICO & ABLA","2"
5443376010690,-9999,"87306.MT",2005,5890,48.161529,-109.724863,1501.9601493983,0,0,1516.8310419666,1501.9601493983,19.1428567273322,0,0,19.1428567273322,19.0989441839379,43.2277080267505,0,0,43.4556478200156,43.2277080267505,0,63.4034286023273,0,0,1,0,0,1,0.694444011481256,0,0,0.694444011481256,"absent","MPB","absent","MPB","1","PICO","absent","absent","PICO","1"
5443887010690,-9999,"82169.MT",2005,6610,46.274523,-112.424231,921.9953392346,104.0962479781,0,1085.5751574859,1026.0915872127,20.1467617297061,33.0466452933253,0,21.8060853971506,21.6420675942347,29.3920263075535,8.92853356818853,0,39.9344489640565,38.320559875742,0,41.9085389443612,10.3409356925346,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5444051010690,-9999,"82177.MT",2005,6270,46.191938,-112.355748,609.7065953003,0,0,758.4155209833,609.7065953003,23.9512115850168,0,0,23.9512115850168,23.4528644431386,27.4704750123296,0,0,32.7634253919388,27.4704750123296,0,36.3999255881728,0,0,3,0,0,3,2.05145813938555,0,0,2.05145813938555,"absent","MPB","absent","MPB","1","PICO","absent","absent","PICO","1"
5444121010690,-9999,"82522.MT",2005,8080,46.046255,-112.364936,490.7394547539,104.0962479781,14.8708925683,624.5774878686,609.7065953003,22.2634406091596,28.5687501101666,16.002,23.3353517953905,23.1676684627521,19.1040673475319,6.67279616283883,0.299072079163314,26.3294197100444,26.0759355895341,0.253484120510302,26.024239211867,7.75824643268276,0.47746866924794,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
5444202010690,-9999,"83092.MT",2005,7030,46.399797,-112.178042,44.6126777049,14.8708925683,0,446.126777049,59.4835702732,29.1067450373048,12.954,0,26.026015522934,31.360035021239,2.96849195228994,0.195990546209065,0,34.4589206938419,3.16448249849901,0,3.51955003704676,0.340496209633167,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","absent","PICO & PIEN","2"
5444515010690,-9999,"83148.MT",2005,7310,46.851096,-110.636191,0,14.8708925683,0,297.417851366,14.8708925683,0,16.256,0,16.256,17.5912192300591,0,0.308641782880558,0,7.22851714641893,0.308641782880558,6.91987536353838,0,0.489652479892499,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","absent","PIEN","1"
5444563010690,-9999,"83966.MT",2005,6650,46.861814,-110.472807,0,14.8708925683,0,1204.5422980323,14.8708925683,0,13.462,0,13.462,21.4938487852906,0,0.211663761745969,0,43.7059671566194,0.211663761745969,0,0,0.362110727846846,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","absent","PIEN","absent","PIEN","1"
5444757010690,-9999,"89728.MT",2005,6140,46.99889,-110.541841,371.7723142075,0,0,416.3849919124,371.7723142075,30.8860240108694,0,0,30.8860240108694,34.9935457212163,27.8542427369904,0,0,40.0461959767547,27.8542427369904,0,33.6043138448227,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","absent","absent","PICO","1"
5444895010690,-9999,"93022.MT",2005,6870,46.727397,-110.475742,565.0939175954,89.2253554098,14.8708925683,669.1901655735,669.1901655735,21.5145725766954,16.4368945566572,20.828,20.8934621672267,20.8934621672267,20.5435919129983,1.89329429605882,0.50666683302951,22.9435530420866,22.9435530420866,0,28.6695389228286,2.93752151239665,0.727951028233494,0,0,0,0,0,0,0,0,"absent","absent","absent","none","0","PICO","PIEN","ABLA","PICO, PIEN, & ABLA","3"
