"ID","PRISM_tmin_stable_4kmM3_198112_bil","PRISM_tmin_stable_4kmM3_198212_bil","PRISM_tmin_stable_4kmM3_198312_bil","PRISM_tmin_stable_4kmM3_198412_bil","PRISM_tmin_stable_4kmM3_198512_bil","PRISM_tmin_stable_4kmM3_198612_bil","PRISM_tmin_stable_4kmM3_198712_bil","PRISM_tmin_stable_4kmM3_198812_bil","PRISM_tmin_stable_4kmM3_198912_bil","PRISM_tmin_stable_4kmM3_199012_bil","PRISM_tmin_stable_4kmM3_199112_bil","PRISM_tmin_stable_4kmM3_199212_bil","PRISM_tmin_stable_4kmM3_199312_bil","PRISM_tmin_stable_4kmM3_199412_bil","PRISM_tmin_stable_4kmM3_199512_bil","PRISM_tmin_stable_4kmM3_199612_bil","PRISM_tmin_stable_4kmM3_199712_bil","PRISM_tmin_stable_4kmM3_199812_bil","PRISM_tmin_stable_4kmM3_199912_bil","PRISM_tmin_stable_4kmM3_200012_bil","PRISM_tmin_stable_4kmM3_200112_bil","PRISM_tmin_stable_4kmM3_200212_bil","PRISM_tmin_stable_4kmM3_200312_bil","PRISM_tmin_stable_4kmM3_200412_bil","PRISM_tmin_stable_4kmM3_200512_bil","PRISM_tmin_stable_4kmM3_200612_bil","PRISM_tmin_stable_4kmM3_200712_bil","PRISM_tmin_stable_4kmM3_200812_bil","PRISM_tmin_stable_4kmM3_200912_bil","PRISM_tmin_stable_4kmM3_201012_bil","PRISM_tmin_stable_4kmM3_201112_bil","PRISM_tmin_stable_4kmM3_201212_bil","PRISM_tmin_stable_4kmM3_201312_bil","PRISM_tmin_stable_4kmM3_201412_bil","PRISM_tmin_stable_4kmM3_201512_bil","PRISM_tmin_stable_4kmM3_201612_bil","PRISM_tmin_stable_4kmM3_201712_bil","PRISM_tmin_stable_4kmM3_201812_bil","PRISM_tmin_stable_4kmM3_201912_bil","PRISM_tmin_stable_4kmM3_202012_bil","PLT_CN"
1721,-13.5740003585815,-13.1180000305176,-19.2310009002686,-14.6789999008179,-14.1230001449585,-12.8380002975464,-14.1660003662109,-14.1219997406006,-15.0319995880127,-19.5499992370605,-12.6890001296997,-15.9029998779297,-11.3030004501343,-11.6049995422363,-12.8520002365112,-15.3900003433228,-13.0550003051758,-15.3819999694824,-12.0010004043579,-15.2740001678467,-14.3360004425049,-12.5209999084473,-11.5769996643066,-11.8780002593994,-13.9270000457764,-12.2760000228882,-15.3219995498657,-16.5790004730225,-16.67799949646,-11.9860000610352,-12.4689998626709,-13.1339998245239,-15.1149997711182,-11.1680002212524,-12.9359998703003,-17.0620002746582,-11.7729997634888,-13.2600002288818,-11.7069997787476,-11.0869998931885,40404894010690
1722,-10.9709997177124,-11.2340002059937,-19.1840000152588,-15.1339998245239,-13.3839998245239,-10.9370002746582,-11.3479995727539,-12.9899997711182,-11.2819995880127,-16.4270000457764,-8.15900039672852,-12.1169996261597,-11.0979995727539,-10.4219999313354,-9.93299961090088,-12.0109996795654,-9.83699989318848,-13.003999710083,-9.5629997253418,-12.8839998245239,-11.7290000915527,-9.9709997177124,-9.63700008392334,-10.3050003051758,-12.0819997787476,-10.3529996871948,-13.8090000152588,-15.0270004272461,-15.1269998550415,-10.3660001754761,-10.8330001831055,-11.9130001068115,-13.7729997634888,-9.19600009918213,-11.7209997177124,-15.3000001907349,-10.3109998703003,-11.9650001525879,-9.35999965667725,-10.0279998779297,40404925010690
1723,-12.5030002593994,-12.3929996490479,-20.6319999694824,-16.3770008087158,-14.5150003433228,-12.3579998016357,-12.8590002059937,-14.164999961853,-14.4469995498657,-19.0610008239746,-12.2950000762939,-15.2760000228882,-13.1409997940063,-12.1800003051758,-12.4280004501343,-14.7399997711182,-12.6890001296997,-14.5220003128052,-11.3599996566772,-14.3450002670288,-13.5500001907349,-11.8859996795654,-11.5679998397827,-11.9670000076294,-13.8520002365112,-11.8509998321533,-15.5480003356934,-16.3449993133545,-16.8990001678467,-12.2430000305176,-12.3680000305176,-13.460000038147,-15.1120004653931,-11.168999671936,-13.2609996795654,-16.8239994049072,-11.7510004043579,-13.7919998168945,-11.6969995498657,-11.6730003356934,40404930010690
1724,-15.0710000991821,-14.5830001831055,-22.0330009460449,-17.5100002288818,-16.1200008392334,-13.875,-15.4420003890991,-16.2099990844727,-17,-21.4650001525879,-16.257999420166,-17.6639995574951,-15.1409997940063,-14.7709999084473,-14.8690004348755,-17.492000579834,-15.6579999923706,-16.7439994812012,-13.8009996414185,-16.4699993133545,-15.6990003585815,-14.7659997940063,-14.2299995422363,-13.9779996871948,-15.9589996337891,-14.1639995574951,-18.1840000152588,-17.9179992675781,-18.9169998168945,-14.3950004577637,-14.9729995727539,-15.9429998397827,-17.113000869751,-13.9460000991821,-15.8999996185303,-19.0690002441406,-13.3920001983643,-16.7159996032715,-14.826000213623,-13.6870002746582,40404940010690
1725,-10.2749996185303,-11.5989999771118,-17.5650005340576,-12.6350002288818,-12.7799997329712,-11.2290000915527,-13.2700004577637,-12.4689998626709,-12.7110004425049,-16.8490009307861,-10.6920003890991,-13.5419998168945,-11.0930004119873,-9.14200019836426,-9.89900016784668,-12.1359996795654,-11.6719999313354,-12.2510004043579,-9.97000026702881,-12.2419996261597,-12.2340002059937,-10.0209999084473,-9.45800018310547,-10.4259996414185,-12.5629997253418,-10.3579998016357,-13.1190004348755,-13.0139999389648,-14.8059997558594,-9.18299961090088,-10.8420000076294,-10.7069997787476,-13.2889995574951,-9.27999973297119,-11.625,-13.6709995269775,-9.87199974060059,-11.4449996948242,-10.3079996109009,-10.6750001907349,40405148010690
1726,-9.52099990844727,-11.4989995956421,-17.2399997711182,-12.4940004348755,-12.1090002059937,-11.4980001449585,-13.1180000305176,-13.2130002975464,-13.8780002593994,-17.5540008544922,-11.71399974823,-13.918999671936,-10.8140001296997,-9.85000038146973,-10.3520002365112,-11.8420000076294,-12.3400001525879,-12.9300003051758,-10.4940004348755,-12.9079999923706,-12.4350004196167,-9.90799999237061,-9.13799953460693,-10.5500001907349,-12.8509998321533,-10.6719999313354,-12.826000213623,-13.2519998550415,-14.9759998321533,-9.21599960327148,-11.5509996414185,-10.1549997329712,-13.3579998016357,-8.8100004196167,-11.6239995956421,-13.9099998474121,-9.91699981689453,-11.2880001068115,-10.4770002365112,-10.8690004348755,40405171010690
1727,-10.0270004272461,-12.0290002822876,-16.9740009307861,-10.5869998931885,-10.673999786377,-12.4790000915527,-13.0970001220703,-13.7659997940063,-13.8920001983643,-16.5270004272461,-12.2150001525879,-13.6499996185303,-11.4549999237061,-10.2239999771118,-10.8210000991821,-12.0450000762939,-13.298999786377,-12.9709997177124,-11.6750001907349,-13.0240001678467,-12.7320003509521,-11.2379999160767,-10.6330003738403,-11.4320001602173,-13.4429998397827,-11.6599998474121,-12.7779998779297,-12.7329998016357,-15.1599998474121,-9.36200046539307,-12.8100004196167,-10.8149995803833,-12.9840002059937,-9.66499996185303,-11.9739999771118,-12.9700002670288,-9.46300029754639,-11.8229999542236,-10.9309997558594,-12.1949996948242,40405267010690
1728,-9.42800045013428,-11.6440000534058,-16.423999786377,-11.6020002365112,-11.2290000915527,-11.8229999542236,-12.9429998397827,-13.8570003509521,-13.8489999771118,-16.5330009460449,-12.7740001678467,-13.9329996109009,-11.7510004043579,-10.4580001831055,-10.3210000991821,-11.418999671936,-13.3420000076294,-13.0369997024536,-11.4169998168945,-13.0229997634888,-13.0299997329712,-10.8620004653931,-10.0120000839233,-11.0179996490479,-13.0380001068115,-11.7119998931885,-12.4540004730225,-12.2309999465942,-14.9610004425049,-9.2189998626709,-12.7469997406006,-10.4049997329712,-13.2360000610352,-9.36400032043457,-12.0120000839233,-13.0069999694824,-9.44900035858154,-11.9309997558594,-11.1800003051758,-12.0550003051758,40405275010690
1729,-9.51700019836426,-11.9490003585815,-16.4200000762939,-9.94400024414062,-11.3599996566772,-13.2690000534058,-12.9729995727539,-14.3170003890991,-14.4429998397827,-17.0300006866455,-12.7399997711182,-13.9060001373291,-11.5970001220703,-10.6180000305176,-11.0740003585815,-12.0459995269775,-13.831000328064,-13.4169998168945,-12.0799999237061,-13.5959997177124,-13.3179998397827,-11.7959995269775,-10.9729995727539,-11.9659996032715,-13.8640003204346,-12.4350004196167,-12.9250001907349,-12.8959999084473,-15.7229995727539,-9.76500034332275,-13.8409996032715,-11.0970001220703,-13.7589998245239,-9.96399974822998,-12.331000328064,-13.8839998245239,-10.5290002822876,-12.3290004730225,-11.4029998779297,-12.3739995956421,40405277010690
1730,-11.0749998092651,-12.8859996795654,-17.7040004730225,-11.6479997634888,-11.6840000152588,-13.5740003585815,-14.4449996948242,-14.8809995651245,-14.9320001602173,-17.1030006408691,-13.4350004196167,-14.7670001983643,-13.1450004577637,-11.3020000457764,-12.1529998779297,-13.3430004119873,-14.3369998931885,-13.8559999465942,-12.9619998931885,-13.7670001983643,-13.8529996871948,-12.6850004196167,-11.9209995269775,-12.5500001907349,-14.4930000305176,-12.4709997177124,-13.6850004196167,-13.6870002746582,-16.1319999694824,-10.331000328064,-13.5319995880127,-11.8900003433228,-13.7910003662109,-10.6280002593994,-12.9650001525879,-14.460000038147,-10.8970003128052,-12.8210000991821,-11.9580001831055,-13.5050001144409,40405278010690
1731,-11.2040004730225,-12.7049999237061,-17.7679996490479,-12.7290000915527,-11.8330001831055,-13.2810001373291,-14.6949996948242,-15.4949998855591,-15.3850002288818,-18.0400009155273,-13.6920003890991,-15.0989999771118,-12.9890003204346,-11.6770000457764,-11.8929996490479,-13.1630001068115,-14.2309999465942,-14.1400003433228,-12.7200002670288,-14.0200004577637,-14.1770000457764,-12.4949998855591,-11.6470003128052,-12.4779996871948,-14.4420003890991,-12.3699998855591,-13.5270004272461,-13.5150003433228,-16.0340003967285,-10.28600025177,-13.5520000457764,-11.8299999237061,-14.1129999160767,-10.4820003509521,-13.0080003738403,-14.6269998550415,-11.0579996109009,-12.9890003204346,-12.1730003356934,-12.9280004501343,40405283010690
1732,-10.5369997024536,-12.4680004119873,-16.9440002441406,-11.8979997634888,-10.9420003890991,-13.1719999313354,-13.378999710083,-14.9829998016357,-14.9230003356934,-17.4839992523193,-13.7650003433228,-14.7810001373291,-12.2489995956421,-11.5249996185303,-11.585000038147,-12.5819997787476,-14.2220001220703,-14.0260000228882,-12.5310001373291,-13.8900003433228,-14.0869998931885,-12.0699996948242,-11.1949996948242,-12.3489999771118,-14.2919998168945,-12.4409999847412,-13.1590003967285,-13.1579999923706,-15.8520002365112,-9.99400043487549,-13.8050003051758,-11.3760004043579,-13.8819999694824,-10.2449998855591,-12.7629995346069,-14.2089996337891,-10.6350002288818,-12.7980003356934,-12.0139999389648,-13.0200004577637,40405284010690
1733,-10.9289999008179,-12.8459997177124,-17.0879993438721,-12.4139995574951,-11.1370000839233,-13.7480001449585,-13.9219999313354,-16.0639991760254,-15.91100025177,-18.8719997406006,-14.0249996185303,-15.1920003890991,-12.9619998931885,-12.1309995651245,-12.1929998397827,-13.2709999084473,-14.6969995498657,-14.5509996414185,-13.0900001525879,-14.4139995574951,-14.6510000228882,-12.8050003051758,-11.9060001373291,-12.8400001525879,-14.918999671936,-12.6979999542236,-13.5220003128052,-13.6639995574951,-16.2119998931885,-10.3909997940063,-13.8140001296997,-11.9650001525879,-14.2089996337891,-10.6309995651245,-13.1709995269775,-15.1510000228882,-11.5430002212524,-13.246000289917,-12.4720001220703,-13.4630002975464,40405289010690
1734,-10.3780002593994,-12.1529998779297,-17.2000007629395,-11.7379999160767,-11.0620002746582,-12.7600002288818,-14.0579996109009,-14.8850002288818,-14.7869997024536,-16.6380004882812,-12.878999710083,-14.2370004653931,-12.6719999313354,-10.66100025177,-11.6999998092651,-12.8879995346069,-13.9289999008179,-13.4029998779297,-12.298999786377,-13.3009996414185,-13.3330001831055,-12.1490001678467,-11.5,-11.6440000534058,-13.4650001525879,-12.043999671936,-13.3990001678467,-13.2270002365112,-15.6260004043579,-9.65499973297119,-13.4540004730225,-11.3850002288818,-13.3120002746582,-10.1990003585815,-12.8299999237061,-13.6079998016357,-10.3140001296997,-12.793999671936,-11.9020004272461,-13.2679996490479,40405290010690
1735,-9.15900039672852,-11.4680004119873,-15.5209999084473,-11.5640001296997,-11.8459997177124,-11.289999961853,-12.6599998474121,-12.5159997940063,-12.4700002670288,-15.9849996566772,-11.1090002059937,-13.1820001602173,-11.3570003509521,-9.55099964141846,-9.28899955749512,-11.4119997024536,-12.1529998779297,-11.7650003433228,-10.2580003738403,-11.3920001983643,-12.0249996185303,-9.73799991607666,-9.27999973297119,-10.0150003433228,-12.0930004119873,-10.628999710083,-11.9259996414185,-11.3079996109009,-14.0459995269775,-8.11800003051758,-11.3809995651245,-9.69499969482422,-12.3430004119873,-8.11400032043457,-11.3409996032715,-12.2760000228882,-8.6879997253418,-10.9020004272461,-9.42899990081787,-11.2349996566772,40405307010690
1736,-9.65100002288818,-11.8909997940063,-15.9989995956421,-11.8050003051758,-11.3109998703003,-12.4040002822876,-13.0550003051758,-14.9300003051758,-14.7390003204346,-17.7250003814697,-13.8970003128052,-14.7259998321533,-12.2889995574951,-11.4169998168945,-11.0749998092651,-11.8529996871948,-14.1429996490479,-14.0880002975464,-12.2810001373291,-13.9739999771118,-14.1470003128052,-12.3610000610352,-11.08899974823,-12.0179996490479,-13.9209995269775,-12.3540000915527,-12.8610000610352,-12.7740001678467,-15.625,-9.77200031280518,-14.0970001220703,-10.8540000915527,-13.8240003585815,-10.1669998168945,-12.6070003509521,-13.8529996871948,-10.3210000991821,-12.664999961853,-12.0609998703003,-13.4940004348755,40405309010690
1737,-11.7770004272461,-13.3610000610352,-17.8810005187988,-13.4870004653931,-12.1160001754761,-14.4840002059937,-15.5459995269775,-17.0970001220703,-16.7290000915527,-20.0979995727539,-14.2209997177124,-15.7410001754761,-14.2030000686646,-12.8430004119873,-12.9519996643066,-14.3409996032715,-15.081000328064,-15.0989999771118,-13.7180004119873,-14.9659996032715,-15.2080001831055,-13.5520000457764,-12.9040002822876,-13.4160003662109,-15.5559997558594,-12.9350004196167,-14.3000001907349,-14.3959999084473,-16.6669998168945,-10.9759998321533,-13.9359998703003,-12.8430004119873,-14.7749996185303,-11.2119998931885,-13.7419996261597,-15.826000213623,-12.2390003204346,-13.789999961853,-13.0659999847412,-13.6420001983643,40405310010690
1738,-8.86400032043457,-11.4610004425049,-14.7829999923706,-12.0209999084473,-12.7270002365112,-11.9090003967285,-12.4370002746582,-12.793999671936,-12.7259998321533,-16.1550006866455,-12.1960000991821,-13.3140001296997,-10.9709997177124,-9.78600025177002,-9.07400035858154,-10.7440004348755,-12.4899997711182,-11.9619998931885,-10.4940004348755,-11.875,-12.5769996643066,-9.73400020599365,-9.07499980926514,-9.61999988555908,-12.0550003051758,-10.8979997634888,-11.8559999465942,-11.1029996871948,-14.0590000152588,-8.09500026702881,-11.6820001602173,-9.625,-12.3979997634888,-8.03299999237061,-11.2969999313354,-12.3730001449585,-9.06400012969971,-11.4770002365112,-9.81400012969971,-11.4619998931885,40405314010690
1739,-10.4010000228882,-12.2810001373291,-16.2350006103516,-12.1569995880127,-12.1309995651245,-12.9119997024536,-13.9169998168945,-13.7589998245239,-13.9010000228882,-16.7889995574951,-12.5629997253418,-14.3970003128052,-12.4049997329712,-10.8999996185303,-10.2659997940063,-12.1429996490479,-12.8570003509521,-12.5089998245239,-11.2969999313354,-12.3360004425049,-13.0930004119873,-10.6879997253418,-10.4429998397827,-11.1059999465942,-12.7819995880127,-11.4289999008179,-12.5010004043579,-12.0590000152588,-14.7229995727539,-9.05599975585938,-12.1129999160767,-10.753999710083,-12.9420003890991,-8.83100032806396,-11.9499998092651,-13.3009996414185,-9.48200035095215,-11.8529996871948,-10.58899974823,-11.9359998703003,40405320010690
1740,-9.96100044250488,-12.1750001907349,-16.4729995727539,-11.8870000839233,-11.6379995346069,-13.0410003662109,-14.1450004577637,-14.2799997329712,-14.2510004043579,-16.25,-11.9440002441406,-13.8109998703003,-12.0089998245239,-10.4650001525879,-10.7449998855591,-12.085000038147,-12.9540004730225,-13.2030000686646,-11.6560001373291,-12.5380001068115,-12.7629995346069,-11.1940002441406,-10.4650001525879,-11.1110000610352,-12.9499998092651,-11.4709997177124,-12.4759998321533,-12.2130002975464,-15.0019998550415,-9.56799983978271,-12.7629995346069,-11.1370000839233,-12.9750003814697,-9.41399955749512,-12.1370000839233,-13.2170000076294,-9.2480001449585,-12.1909999847412,-10.6070003509521,-12.2379999160767,40405323010690
1741,-9.71100044250488,-11.9919996261597,-15.4610004425049,-11.8809995651245,-12.3330001831055,-12.8579998016357,-13.2250003814697,-13.5389995574951,-13.5830001831055,-16.7089996337891,-12.8640003204346,-13.9820003509521,-11.7550001144409,-10.8739995956421,-10.2980003356934,-11.7709999084473,-13.1829996109009,-12.5979995727539,-11.3610000610352,-12.5459995269775,-13.3950004577637,-10.6149997711182,-10.3059997558594,-10.9879999160767,-12.8070001602173,-11.6090002059937,-12.3640003204346,-11.7810001373291,-14.706000328064,-8.95699977874756,-12.3570003509521,-10.6499996185303,-12.9670000076294,-8.77000045776367,-11.918999671936,-13.2379999160767,-9.64999961853027,-12.0900001525879,-10.6920003890991,-12.1960000991821,40405328010690
1742,-9.85900020599365,-12.0279998779297,-16.3530006408691,-11.5799999237061,-11.4160003662109,-12.8039999008179,-13.8730001449585,-13.9289999008179,-14.0430002212524,-16.2520008087158,-12.1479997634888,-13.9139995574951,-12.3170003890991,-10.3520002365112,-10.3540000915527,-11.9010000228882,-12.9899997711182,-12.9460000991821,-11.4090003967285,-12.4130001068115,-12.7239999771118,-10.9680004119873,-10.3170003890991,-11.0190000534058,-12.798999786377,-11.4440002441406,-12.3129997253418,-12.0970001220703,-15.0790004730225,-9.48700046539307,-12.8479995727539,-11.2309999465942,-13.25,-9.54699993133545,-12.2889995574951,-13.3800001144409,-9.69099998474121,-12.3640003204346,-11.0989999771118,-12.5590000152588,40405330010690
1743,-12.2449998855591,-13.3330001831055,-17.3729991912842,-13.2290000915527,-12.8430004119873,-14.3559999465942,-15.6820001602173,-15.0179996490479,-15.4890003204346,-17.2089996337891,-13.3889999389648,-16.07200050354,-14.0869998931885,-12.0329999923706,-11.2760000228882,-13.4300003051758,-13.2690000534058,-13.6260004043579,-12.4060001373291,-13.2950000762939,-13.8879995346069,-11.9779996871948,-11.5679998397827,-12.1379995346069,-13.5010004043579,-12.0729999542236,-13.4119997024536,-13.5030002593994,-15.6479997634888,-10.0860004425049,-12.7910003662109,-12.2189998626709,-13.9449996948242,-9.96599960327148,-12.9739999771118,-14.1370000839233,-10.4689998626709,-12.9479999542236,-11.7700004577637,-12.5769996643066,40405338010690
1744,-9.81400012969971,-12.1379995346069,-16.1790008544922,-11.8190002441406,-11.9390001296997,-13.1280002593994,-13.6090002059937,-14.2290000915527,-14.4479999542236,-16.7180004119873,-12.8999996185303,-13.923999786377,-12.3929996490479,-10.7729997634888,-10.6059999465942,-11.8669996261597,-13.8730001449585,-13.4270000457764,-11.9390001296997,-13.076000213623,-13.3900003433228,-11.3879995346069,-10.6370000839233,-11.3179998397827,-13.2720003128052,-12.1099996566772,-12.5500001907349,-12.2709999084473,-15.4230003356934,-9.69099998474121,-13.2329998016357,-11.2770004272461,-13.4270000457764,-9.80599975585938,-12.5139999389648,-13.6180000305176,-10.0920000076294,-12.7349996566772,-11.5249996185303,-13.0520000457764,40405339010690
1745,-9.28400039672852,-11.6549997329712,-15.1560001373291,-12.6890001296997,-12.9289999008179,-12.0170001983643,-12.3830003738403,-13.2679996490479,-13.1569995880127,-16.6459999084473,-12.9820003509521,-13.7760000228882,-11.7329998016357,-10.1520004272461,-9.36400032043457,-10.6370000839233,-12.9630002975464,-12.4849996566772,-10.9549999237061,-12.4519996643066,-13.1020002365112,-9.89000034332275,-8.82600021362305,-9.36400032043457,-12.1840000152588,-11.3290004730225,-11.9010000228882,-10.9460000991821,-14.0909996032715,-8.23999977111816,-12.0240001678467,-9.71399974822998,-12.4680004119873,-8.00599956512451,-11.3800001144409,-12.6490001678467,-9.5620002746582,-12.3330001831055,-10.3660001754761,-12.1630001068115,40405343010690
1746,-10.4940004348755,-12.6169996261597,-15.8129997253418,-12.3959999084473,-12.1300001144409,-14.7299995422363,-13.673999786377,-14.293999671936,-14.3839998245239,-16.8250007629395,-13.8430004119873,-14.331000328064,-12.5059995651245,-11.9680004119873,-11.7849998474121,-12.6239995956421,-14.0930004119873,-13.8780002593994,-12.4619998931885,-13.6379995346069,-14.2639999389648,-11.7930002212524,-11.3620004653931,-11.8909997940063,-13.4340000152588,-12.1169996261597,-12.7379999160767,-12.8079996109009,-15.6260004043579,-9.89799976348877,-13.5220003128052,-12.1870002746582,-13.9890003204346,-9.95300006866455,-12.9390001296997,-14.0430002212524,-10.8170003890991,-13.4230003356934,-12.1169996261597,-13.4270000457764,40405345010690
1747,-11.5769996643066,-13.1379995346069,-17.4710006713867,-12.6899995803833,-12.1829996109009,-13.9790000915527,-15.0410003662109,-14.9569997787476,-15.2480001449585,-17.0939998626709,-13.0069999694824,-15.3830003738403,-13.4090003967285,-11.4910001754761,-11.3540000915527,-13.2349996566772,-13.3649997711182,-13.6599998474121,-12.3339996337891,-13.2150001525879,-13.6599998474121,-11.960000038147,-11.3739995956421,-11.9130001068115,-13.6199998855591,-12.0299997329712,-13.2670001983643,-13.1789999008179,-16.238000869751,-10.6459999084473,-13.6969995498657,-12.5869998931885,-14.3100004196167,-10.6520004272461,-13.3719997406006,-14.6969995498657,-11.0209999084473,-13.378999710083,-12.2700004577637,-13.2209997177124,40405346010690
1748,-9.98799991607666,-12.6459999084473,-15.5299997329712,-12.0459995269775,-12.2299995422363,-14.3489999771118,-13.6960000991821,-14.5200004577637,-14.6090002059937,-16.9330005645752,-13.5240001678467,-14.4200000762939,-12.3959999084473,-11.5469999313354,-11.4139995574951,-12.3819999694824,-14.0590000152588,-13.6750001907349,-12.3830003738403,-13.5729999542236,-13.9219999313354,-11.7729997634888,-10.878999710083,-11.6319999694824,-13.7390003204346,-12.6639995574951,-12.7639999389648,-12.5129995346069,-15.8500003814697,-9.95499992370605,-13.6040000915527,-11.6199998855591,-13.4079999923706,-10.0469999313354,-12.8299999237061,-14.7889995574951,-10.878999710083,-13.2720003128052,-12.2239999771118,-13.6049995422363,40405347010690
1749,-10.5620002746582,-12.5389995574951,-16.7229995727539,-12.1540002822876,-10.6350002288818,-13.1309995651245,-13.4230003356934,-15.28600025177,-15.0530004501343,-17.875,-13.0520000457764,-14.331000328064,-12.8479995727539,-11.5380001068115,-11.5200004577637,-12.8439998626709,-14.076000213623,-13.7519998550415,-12.4250001907349,-13.6820001602173,-14.0860004425049,-12.2760000228882,-11.4790000915527,-11.4899997711182,-13.4060001373291,-11.9829998016357,-13.3769998550415,-13.1590003967285,-15.5769996643066,-9.48499965667725,-13.7729997634888,-11.3599996566772,-13.423999786377,-10.298999786377,-13.125,-13.746000289917,-10.5419998168945,-13.2250003814697,-12.5260000228882,-13.6999998092651,40405376010690
1750,-11.5769996643066,-13.1379995346069,-17.4710006713867,-12.6899995803833,-12.1829996109009,-13.9790000915527,-15.0410003662109,-14.9569997787476,-15.2480001449585,-17.0939998626709,-13.0069999694824,-15.3830003738403,-13.4090003967285,-11.4910001754761,-11.3540000915527,-13.2349996566772,-13.3649997711182,-13.6599998474121,-12.3339996337891,-13.2150001525879,-13.6599998474121,-11.960000038147,-11.3739995956421,-11.9130001068115,-13.6199998855591,-12.0299997329712,-13.2670001983643,-13.1789999008179,-16.238000869751,-10.6459999084473,-13.6969995498657,-12.5869998931885,-14.3100004196167,-10.6520004272461,-13.3719997406006,-14.6969995498657,-11.0209999084473,-13.378999710083,-12.2700004577637,-13.2209997177124,40405378010690
1751,-9.33399963378906,-10.9429998397827,-18.7970008850098,-12.8339996337891,-12.3509998321533,-10.2040004730225,-11.7799997329712,-12.4060001373291,-14.0570001602173,-17.2049999237061,-11.3769998550415,-14.0860004425049,-10.6960000991821,-8.82199954986572,-9.98299980163574,-11.2220001220703,-11.456000328064,-12.5729999542236,-9.8100004196167,-12.9499998092651,-11.7869997024536,-10.0179996490479,-9.24400043487549,-9.90299987792969,-12.6929998397827,-9.85499954223633,-12.5270004272461,-13.3400001525879,-14.8020000457764,-8.92399978637695,-11.0900001525879,-9.58300018310547,-12.7150001525879,-8.56799983978271,-10.7950000762939,-13.8730001449585,-9.38500022888184,-10.6090002059937,-9.53400039672852,-9.72000026702881,40405486010690
1752,-9.67700004577637,-10.793999671936,-18.25,-14.4689998626709,-13.8059997558594,-10.8459997177124,-11.8179998397827,-13.0550003051758,-14.6160001754761,-17.4570007324219,-12.5319995880127,-14.4569997787476,-12.0620002746582,-9.39700031280518,-10.4499998092651,-11.5629997253418,-12.1330003738403,-13.0069999694824,-10.3780002593994,-13.2609996795654,-12.41100025177,-10.4689998626709,-9.71700000762939,-10.5690002441406,-13.2279996871948,-10.3739995956421,-12.9280004501343,-13.793999671936,-15.1459999084473,-9.35099983215332,-11.5509996414185,-9.98099994659424,-13.1999998092651,-8.88000011444092,-11.2489995956421,-14.1339998245239,-9.65900039672852,-11.085000038147,-10.1540002822876,-10.1979999542236,40405490010690
1753,-11.168999671936,-12.5109996795654,-20.1669998168945,-13.2209997177124,-13.3369998931885,-11.6549997329712,-13.4940004348755,-14.423999786377,-16.1450004577637,-18.4099998474121,-14.5129995346069,-16.1720008850098,-11.6020002365112,-10.6859998703003,-11.5979995727539,-12.5459995269775,-13.2519998550415,-14.0869998931885,-11.5150003433228,-14.0530004501343,-13.5590000152588,-11.7170000076294,-10.8559999465942,-11.6020002365112,-14.3319997787476,-11.0909996032715,-13.6969995498657,-14.6899995803833,-15.9580001831055,-10.1169996261597,-12.3070001602173,-10.7130002975464,-13.8800001144409,-9.64900016784668,-12.1009998321533,-14.951000213623,-10.2869997024536,-11.8990001678467,-11.1160001754761,-10.8610000610352,40405495010690
1754,-14.0249996185303,-15.4659996032715,-22.3010005950928,-18.9330005645752,-19.1380004882812,-16.3470001220703,-19.1730003356934,-15.7419996261597,-17.0960006713867,-20.5639991760254,-14.6800003051758,-16.7959995269775,-14.4090003967285,-13.0979995727539,-13.6459999084473,-14.5290002822876,-14.9139995574951,-16.5419998168945,-12.4530000686646,-14.3290004730225,-14.7329998016357,-12.1920003890991,-11.414999961853,-12.0200004577637,-14.1920003890991,-13.710000038147,-15.5670003890991,-15.9899997711182,-17.8390007019043,-12.6750001907349,-14.4469995498657,-14.4969997406006,-16.3110008239746,-12.2019996643066,-14.9569997787476,-17.4360008239746,-12.9409999847412,-14.7799997329712,-14.0260000228882,-13.8100004196167,40405617010690
1755,-14.2150001525879,-15.414999961853,-22.2759990692139,-18.5610008239746,-18.4829998016357,-15.4040002822876,-18.3369998931885,-15.3380002975464,-16.5930004119873,-20.3139991760254,-14.4390001296997,-16.7220001220703,-14.1389999389648,-13.0729999542236,-13.5790004730225,-14.7829999923706,-14.7329998016357,-16.261999130249,-12.4930000305176,-14.3549995422363,-14.8240003585815,-12.3999996185303,-11.7130002975464,-12.2720003128052,-14.3120002746582,-13.673999786377,-16.0429992675781,-16.0480003356934,-17.8479995727539,-12.8520002365112,-14.2880001068115,-14.6630001068115,-16.1189994812012,-12.4040002822876,-15.0229997634888,-17.3419990539551,-12.7209997177124,-14.8050003051758,-13.9650001525879,-13.6960000991821,40405621010690
