"ID","PRISM_ppt_stable_4kmM3_1981_bil","PRISM_ppt_stable_4kmM3_1982_bil","PRISM_ppt_stable_4kmM3_1983_bil","PRISM_ppt_stable_4kmM3_1984_bil","PRISM_ppt_stable_4kmM3_1985_bil","PRISM_ppt_stable_4kmM3_1986_bil","PRISM_ppt_stable_4kmM3_1987_bil","PRISM_ppt_stable_4kmM3_1988_bil","PRISM_ppt_stable_4kmM3_1989_bil","PRISM_ppt_stable_4kmM3_1990_bil","PRISM_ppt_stable_4kmM3_1991_bil","PRISM_ppt_stable_4kmM3_1992_bil","PRISM_ppt_stable_4kmM3_1993_bil","PRISM_ppt_stable_4kmM3_1994_bil","PRISM_ppt_stable_4kmM3_1995_bil","PRISM_ppt_stable_4kmM3_1996_bil","PRISM_ppt_stable_4kmM3_1997_bil","PRISM_ppt_stable_4kmM3_1998_bil","PRISM_ppt_stable_4kmM3_1999_bil","PRISM_ppt_stable_4kmM3_2000_bil","PRISM_ppt_stable_4kmM3_2001_bil","PRISM_ppt_stable_4kmM3_2002_bil","PRISM_ppt_stable_4kmM3_2003_bil","PRISM_ppt_stable_4kmM3_2004_bil","PRISM_ppt_stable_4kmM3_2005_bil","PRISM_ppt_stable_4kmM3_2006_bil","PRISM_ppt_stable_4kmM3_2007_bil","PRISM_ppt_stable_4kmM3_2008_bil","PRISM_ppt_stable_4kmM3_2009_bil","PRISM_ppt_stable_4kmM3_2010_bil","PRISM_ppt_stable_4kmM3_2011_bil","PRISM_ppt_stable_4kmM3_2012_bil","PRISM_ppt_stable_4kmM3_2013_bil","PRISM_ppt_stable_4kmM3_2014_bil","PRISM_ppt_stable_4kmM3_2015_bil","PRISM_ppt_stable_4kmM3_2016_bil","PRISM_ppt_stable_4kmM3_2017_bil","PRISM_ppt_stable_4kmM3_2018_bil","PRISM_ppt_stable_4kmM3_2019_bil","PRISM_ppt_stable_4kmM3_2020_bil","PLT_CN"
168,584.119018554688,586.927001953125,567.399047851562,613.326049804688,428.805023193359,566.822998046875,411.873016357422,431.286010742188,485.100036621094,512.236022949219,544.174011230469,459.237030029297,559.850036621094,477.769012451172,672.462036132812,558.533996582031,609.756042480469,579.880004882812,433.291015625,437.617034912109,446.393035888672,425.237030029297,494.367034912109,442.454010009766,511.158020019531,479.9990234375,508.398010253906,465.487030029297,556.002014160156,575.335021972656,553.641052246094,485.402008056641,456.354034423828,571.801025390625,475.834014892578,497.447021484375,572.202026367188,508.417022705078,457.712890625,533.148986816406,37273833010690
169,736.52001953125,783.857055664062,736.243041992188,749.172058105469,544.321044921875,701.884033203125,579.846008300781,540.378051757812,626.18701171875,684.343017578125,708.498046875,571.409057617188,730.508056640625,608.260009765625,890.969055175781,761.364013671875,796.681030273438,703.503051757812,576.553039550781,587.439025878906,521.571044921875,540.616027832031,698.028015136719,584.343017578125,677.684020996094,640.253051757812,647.93603515625,596.610046386719,699.327026367188,762.336059570312,723.702026367188,655.653015136719,585.130004882812,741.317016601562,600.163024902344,629.85400390625,664.58203125,648.787048339844,581.996887207031,603.798889160156,37273834010690
170,863.380065917969,904.804016113281,852.123046875,932.483032226562,632.512023925781,844.193054199219,580.640014648438,690.974060058594,733.341064453125,776.316040039062,831.279052734375,648.064025878906,750.767028808594,741.85302734375,1001.15606689453,905.890014648438,885.114013671875,843.27001953125,700.972045898438,651.034057617188,669.680053710938,631.013000488281,796.234008789062,658.818054199219,738.569030761719,764.224060058594,772.384033203125,761.156005859375,841.340026855469,822.210021972656,863.591064453125,792.001037597656,684.325012207031,877.806030273438,697.559020996094,720.762023925781,871.282043457031,803.108032226562,650.726989746094,810.721008300781,37273835010690
171,996.023071289062,1047.33801269531,1010.28002929688,1091.77502441406,720.722045898438,980.668029785156,678.85302734375,798.709045410156,853.367065429688,901.127014160156,959.256042480469,755.370056152344,843.161010742188,884.484069824219,1189.69799804688,1067.93908691406,1031.01806640625,958.595031738281,848.109069824219,754.451049804688,773.718017578125,737.383056640625,923.236022949219,786.450012207031,881.429016113281,909.655029296875,902.3740234375,904.859069824219,961.56005859375,980.4150390625,990.595031738281,956.905029296875,793.584045410156,1031.21203613281,795.183044433594,847.385009765625,1028.14501953125,932.805053710938,728.456970214844,923.305847167969,37273838010690
172,745.524047851562,796.031066894531,744.087036132812,805.524047851562,535.994995117188,736.194030761719,529.268005371094,578.028015136719,633.992004394531,661.653015136719,730.021057128906,567.837036132812,670.197021484375,647.942016601562,893.371032714844,754.85302734375,779.933044433594,709.087036132812,587.590026855469,569.730041503906,554.077026367188,541.710998535156,667.265014648438,569.441040039062,645.549011230469,660.878051757812,674.151062011719,632.336059570312,734.848022460938,722.911010742188,722.597045898438,670.81201171875,593.282043457031,743.93701171875,616.264038085938,645.949035644531,741.342041015625,652.8740234375,579.674865722656,640.145874023438,37273842010690
173,700.535034179688,930.253051757812,897.943054199219,912.146057128906,625.949035644531,770.884033203125,692.81201171875,525.045043945312,724.093017578125,687.159057617188,839.4970703125,637.240051269531,821.554016113281,565.326049804688,997.453063964844,750.813049316406,800.452026367188,826.7060546875,670.174011230469,661.372009277344,569.671997070312,579.668029785156,644.143005371094,706.031005859375,811.553039550781,728.906005859375,617.628051757812,609.299011230469,750.085021972656,748.43505859375,784.014038085938,610.951049804688,543.113037109375,725.2490234375,673.794006347656,785.823059082031,789.057067871094,671.231018066406,703.211975097656,582.351989746094,37273867010690
174,950.312072753906,1120.98608398438,898.112060546875,1076.26501464844,758.284057617188,929.127014160156,659.830017089844,812.780029296875,831.4560546875,885.501037597656,817.361022949219,658.272033691406,976.320068359375,737.64501953125,985.6240234375,1021.35504150391,980.926025390625,968.587036132812,782.31005859375,717.482055664062,742.784057617188,735.783020019531,903.683044433594,803.302062988281,860.448059082031,783.906066894531,897.778015136719,1000.41802978516,852.821044921875,888.359069824219,997.716064453125,776.532043457031,676.52001953125,1012.55407714844,661.329040527344,712.638061523438,900.855041503906,914.969055175781,640.261962890625,959.877868652344,37273868010690
175,475.8740234375,504.344024658203,468.560028076172,437.689025878906,367.634002685547,473.048034667969,356.717010498047,349.218017578125,406.840026855469,394.571014404297,407.385009765625,372.433013916016,577.535034179688,408.144012451172,541.607055664062,433.744018554688,537.070007324219,490.558013916016,332.226013183594,334.905029296875,361.315002441406,397.107025146484,389.383026123047,398.045013427734,453.515014648438,402.328033447266,446.822021484375,439.711029052734,421.038024902344,525.872009277344,451.02001953125,350.703002929688,405.840026855469,519.611022949219,397.029022216797,386.997009277344,447.825012207031,465.201019287109,422.572875976562,499.403991699219,37273870010690
176,603.575012207031,796.881042480469,825.740051269531,728.307006835938,512.855041503906,602.918029785156,580.690002441406,455.816009521484,533.555053710938,501.429016113281,602.223022460938,512.230041503906,658.525024414062,503.029022216797,728.747009277344,607.480041503906,636.81201171875,648.785034179688,536.148010253906,566.345031738281,442.184020996094,454.998016357422,496.516021728516,640.649047851562,686.31103515625,589.914001464844,518.97705078125,529.585998535156,550.580017089844,638.867004394531,643.278015136719,518.413024902344,424.011016845703,635.579040527344,553.192016601562,554.829040527344,584.025024414062,568.385009765625,626.671875,509.467895507812,37273875010690
177,588.335021972656,613.064025878906,432.070007324219,476.086029052734,459.429016113281,544.430053710938,524.190002441406,423.854034423828,531.70703125,447.642028808594,568.632019042969,555.470031738281,567.482055664062,509.272033691406,556.731018066406,495.205017089844,579.739013671875,480.191009521484,433.02001953125,476.745025634766,315.938018798828,383.870025634766,445.135009765625,436.034027099609,544.092041015625,429.694030761719,593.076049804688,565.309020996094,440.468017578125,484.81201171875,681.408020019531,296.258026123047,572.31103515625,541.152038574219,438.180023193359,534.042053222656,580.444030761719,551.051025390625,596.242858886719,387.497985839844,37273923010690
178,680.356018066406,801.93603515625,671.265014648438,668.256042480469,567.715026855469,696.453002929688,614.138000488281,581.045043945312,720.781005859375,601.222045898438,727.003051757812,714.85302734375,740.490051269531,654.140014648438,829.841064453125,730.268005371094,765.676025390625,613.076049804688,557.778015136719,587.534057617188,494.568023681641,607.876037597656,616.751037597656,559.444030761719,711.203063964844,532.656005859375,580.871032714844,657.344055175781,687.897033691406,592.640014648438,772.693054199219,430.14501953125,730.400024414062,761.900024414062,637.8740234375,593.231018066406,729.902038574219,715.133056640625,831.622009277344,653.971984863281,37274005010690
179,716.355041503906,842.481018066406,692.784057617188,778.8330078125,561.824035644531,744.198059082031,529.27001953125,563.357055664062,691.099060058594,633.238037109375,657.168029785156,516.546997070312,843.106018066406,572.317016601562,781.054016113281,682.765014648438,739.822021484375,712.571044921875,560.928039550781,514.197021484375,589.454040527344,590.891052246094,665.460021972656,602.256042480469,713.340026855469,620.087036132812,660.304016113281,782.670043945312,669.480041503906,733.074035644531,749.467041015625,560.641052246094,586.470031738281,782.58203125,527.35400390625,541.137023925781,687.045043945312,733.110046386719,574.66796875,731.917907714844,37274205010690
180,908.661071777344,1084.32409667969,880.545043945312,989.806030273438,690.156005859375,921.491027832031,652.093017578125,733.440063476562,861.634033203125,830.052062988281,815.122009277344,647.615051269531,999.691040039062,713.551025390625,965.958068847656,918.682067871094,910.329040527344,905.10302734375,737.755004882812,654.716003417969,715.795043945312,727.178039550781,868.126037597656,740.127014160156,873.898071289062,770.346008300781,843.979064941406,987.784057617188,829.195068359375,881.023071289062,953.916015625,723.314025878906,717.85205078125,944.950073242188,626.726013183594,676.571044921875,861.182067871094,866.079040527344,648.579956054688,890.706848144531,37274206010690
181,735.339050292969,710.366027832031,459.551025390625,439.515014648438,662.552001953125,653.626037597656,569.870056152344,508.071014404297,705.564025878906,473.482025146484,628.661010742188,621.535034179688,815.220031738281,421.2080078125,625.109008789062,520.117004394531,631.68505859375,676.593017578125,540.623046875,475.883026123047,472.566009521484,629.115051269531,572.643005371094,504.985015869141,639.154052734375,548.201049804688,603.921020507812,649.108032226562,503.972015380859,835.403015136719,821.091064453125,525.926025390625,815.329040527344,695.801025390625,641.587036132812,654.535034179688,487.802032470703,823.782043457031,645.106994628906,410.341979980469,37274251010690
182,626.337036132812,743.430053710938,632.755004882812,631.339050292969,547.661010742188,650.098022460938,515.546997070312,556.518005371094,775.442016601562,771.500061035156,615.694030761719,578.032043457031,663.201049804688,509.129028320312,856.423034667969,874.601013183594,630.7490234375,703.759033203125,553.572021484375,455.356018066406,479.630035400391,582.372009277344,533.918029785156,710.090026855469,704.934020996094,732.968017578125,537.588012695312,601.953002929688,576.180053710938,690.038024902344,763.475036621094,833.095031738281,642.9150390625,854.780029296875,538.705017089844,826.160034179688,682.606018066406,643.771057128906,647.849975585938,640.089965820312,37274277010690
183,1234.55310058594,1319.86608886719,1190.65905761719,1320.43200683594,1114.27001953125,1356.40710449219,981.152038574219,1145.73205566406,1487.98205566406,1716.39709472656,1236.05505371094,1049.67004394531,1158.59106445312,1134.88708496094,1613.37805175781,1685.23010253906,1348.77111816406,1292.79309082031,1327.04809570312,973.698059082031,978.209045410156,1320.15808105469,1140.25708007812,1372.75109863281,1268.73608398438,1379.58605957031,1185.90600585938,1171.49108886719,1183.69409179688,1319.39611816406,1555.83410644531,1756.09912109375,1212.25500488281,1416.74206542969,1022.46203613281,1468.94311523438,1207.56506347656,1086.96508789062,911.409973144531,1339.82092285156,37274280010690
184,763.443054199219,894.350036621094,762.113037109375,782.266052246094,659.381042480469,782.879028320312,636.444030761719,689.06103515625,888.212036132812,973.041076660156,709.373046875,676.326049804688,780.743041992188,662.491027832031,1020.43206787109,1036.10400390625,783.670043945312,827.56201171875,697.22705078125,585.401000976562,606.650024414062,706.744018554688,664.219055175781,840.458068847656,835.750061035156,878.389038085938,678.253051757812,729.980041503906,708.836059570312,829.14404296875,911.7470703125,1062.21203613281,758.093017578125,987.885070800781,626.899047851562,1024.84704589844,846.220031738281,677.409057617188,646.872985839844,851.515869140625,37274281010690
185,1557.38110351562,1627.68408203125,1441.14904785156,1670.11706542969,1351.87109375,1648.40905761719,1239.38305664062,1386.90209960938,1855.76806640625,2145.0751953125,1621.94311523438,1303.51501464844,1455.71508789062,1482.01110839844,2030.44104003906,2101.01904296875,1693.57104492188,1600.03210449219,1677.42211914062,1291.17407226562,1237.30004882812,1667.7451171875,1489.30712890625,1754.67004394531,1618.21313476562,1763.54504394531,1583.37512207031,1570.98510742188,1475.35009765625,1715.71105957031,1953.27209472656,2282.40405273438,1529.14501953125,1825.03002929688,1251.83410644531,1930.17211914062,1597.60107421875,1440.94311523438,1180.94897460938,1780.56396484375,37274283010690
186,543.393005371094,669.818054199219,553.532043457031,544.08203125,453.143035888672,533.590026855469,452.652008056641,497.789031982422,604.452026367188,624.648010253906,489.994018554688,487.845031738281,583.405029296875,436.578033447266,725.035034179688,760.380065917969,517.182006835938,625.955017089844,437.159027099609,391.117004394531,420.096008300781,478.398010253906,452.486022949219,628.508056640625,626.781005859375,641.204040527344,468.503021240234,522.402038574219,489.827026367188,596.960021972656,644.150024414062,719.388061523438,562.007019042969,784.846008300781,451.033020019531,794.954040527344,662.774047851562,494.004028320312,479.348876953125,644.680969238281,37274284010690
187,779.463012695312,917.966064453125,789.390014648438,832.447021484375,697.573059082031,806.485046386719,657.72900390625,694.122009277344,963.639038085938,993.988037109375,824.4990234375,726.18701171875,791.593017578125,709.646057128906,1122.40209960938,1125.78100585938,830.489013671875,854.615051269531,758.424011230469,632.084045410156,648.45703125,820.909057617188,712.073059082031,889.264038085938,882.923034667969,907.985046386719,706.077026367188,807.220031738281,728.048034667969,897.516052246094,970.8740234375,1109.52502441406,791.654052734375,1049.41809082031,657.076049804688,1102.48010253906,924.113037109375,754.903015136719,701.135986328125,935.314880371094,37274288010690
188,612.788024902344,668.106018066406,617.735046386719,554.137023925781,467.689025878906,578.455017089844,481.275024414062,543.889038085938,720.605041503906,766.7080078125,464.803009033203,533.097045898438,621.167053222656,391.052032470703,680.078002929688,791.034057617188,504.788024902344,619.14404296875,475.903015136719,412.001007080078,425.335021972656,435.813018798828,442.596008300781,579.146057128906,569.232055664062,592.765014648438,426.651031494141,525.9560546875,479.856018066406,628.496032714844,624.536010742188,689.820007324219,548.494018554688,599.973022460938,423.976013183594,636.322021484375,557.26904296875,445.578033447266,484.358978271484,507.385894775391,37274290010690
189,633.818054199219,704.309020996094,626.605041503906,627.406005859375,521.026000976562,601.972045898438,515.533020019531,528.225036621094,712.06103515625,738.612060546875,559.622009277344,553.380004882812,699.989013671875,471.717010498047,767.308044433594,873.916015625,581.053039550781,664.976013183594,486.196014404297,442.734008789062,464.454010009766,526.619018554688,493.106018066406,616.796020507812,664.33203125,715.865051269531,528.347045898438,606.048034667969,554.608032226562,722.288024902344,713.494018554688,776.996032714844,601.857055664062,750.173034667969,467.011016845703,758.326049804688,652.689025878906,535.466003417969,550.702880859375,631.080871582031,37274291010690
190,853.468017578125,1016.03607177734,879.476013183594,960.666015625,782.095031738281,871.818054199219,728.682006835938,779.222045898438,1058.90209960938,1146.00903320312,898.064025878906,774.885009765625,849.902038574219,791.041015625,1188.92504882812,1216.55407714844,927.154052734375,946.459045410156,838.601013183594,711.820007324219,725.192016601562,887.819030761719,805.050048828125,986.803039550781,997.505065917969,983.673034667969,800.383056640625,919.197021484375,828.821044921875,980.460021972656,1085.81201171875,1255.63000488281,885.823059082031,1126.02099609375,688.695007324219,1216.40600585938,1038.32604980469,845.481018066406,746.716979980469,1076.98791503906,37274292010690
191,1452.43811035156,1876.52612304688,1496.04406738281,1801.52514648438,1520.93908691406,1620.38708496094,1356.07312011719,1473.21008300781,1997.95007324219,2211.05615234375,1711.35607910156,1429.52307128906,1452.09802246094,1641.21008300781,2088.08715820312,2068.13818359375,1807.54711914062,1604.28210449219,1739.62109375,1349.51806640625,1370.36608886719,1885.90502929688,1557.34509277344,1672.01403808594,1604.24206542969,1804.18103027344,1429.09802246094,1794.92907714844,1534.46606445312,1560.32604980469,1980.60314941406,2195.69213867188,1603.6650390625,1931.84313964844,1294.01501464844,1881.8310546875,1752.23205566406,1616.71606445312,1427.27990722656,1859.11401367188,37274293010690
192,637.859008789062,699.33203125,614.284057617188,616.516052246094,548.742004394531,610.808044433594,515.593994140625,546.497009277344,718.93701171875,775.482055664062,536.503051757812,545.872009277344,664.539001464844,472.921020507812,743.546020507812,845.851013183594,598.497009277344,654.569030761719,490.947021484375,441.140014648438,464.763031005859,536.465026855469,494.18603515625,599.184020996094,623.107055664062,673.922058105469,516.466003417969,585.1650390625,542.316040039062,690.173034667969,677.941040039062,756.160034179688,613.295043945312,707.1240234375,443.146026611328,680.308044433594,612.860046386719,471.094024658203,524.674865722656,542.549865722656,37274294010690
193,685.913024902344,720.284057617188,642.994018554688,628.726013183594,536.719055175781,609.799011230469,535.548034667969,550.826049804688,726.149047851562,744.9140625,588.58203125,571.985046386719,674.387023925781,506.95703125,831.175048828125,891.834045410156,620.548034667969,663.500061035156,514.967041015625,463.298034667969,487.598022460938,540.731018066406,499.382019042969,656.116027832031,690.793029785156,689.856018066406,515.251037597656,608.315002441406,568.223999023438,741.798034667969,697.818054199219,799.955017089844,604.557006835938,799.263061523438,476.496032714844,814.362060546875,695.680053710938,547.60205078125,558.251892089844,678.794006347656,37274295010690
194,1147.85900878906,1450.64001464844,1205.43908691406,1393.52111816406,1145.20300292969,1211.48205566406,1041.14099121094,1108.58410644531,1520.39611816406,1683.78308105469,1298.54907226562,1076.31201171875,1140.96704101562,1203.65905761719,1628.3310546875,1656.75512695312,1383.74108886719,1281.79504394531,1264.85302734375,1036.31408691406,1046.29309082031,1351.7080078125,1192.248046875,1361.68200683594,1345.73107910156,1389.00109863281,1151.10510253906,1386.67712402344,1186.92004394531,1272.67004394531,1555.541015625,1802.98413085938,1251.64404296875,1541.91906738281,979.762023925781,1613.36303710938,1432.08508300781,1241.01611328125,1039.89501953125,1520.58386230469,37274296010690
195,738.030029296875,822.954040527344,738.286010742188,754.844055175781,666.307006835938,711.949035644531,613.004028320312,642.222045898438,814.921020507812,929.405029296875,640.077026367188,630.498046875,772.065063476562,573.462036132812,856.710021972656,973.542053222656,727.56201171875,768.593017578125,600.205017089844,529.466003417969,561.568054199219,647.361022949219,589.885009765625,682.439025878906,723.2080078125,787.196044921875,601.996032714844,734.023010253906,672.793029785156,822.834045410156,851.994018554688,967.994018554688,722.690063476562,847.239013671875,522.574035644531,803.502014160156,704.045043945312,567.731018066406,603.908996582031,635.466857910156,37274298010690
196,1126.34704589844,1366.94104003906,1251.47399902344,1312.35607910156,1040.72509765625,1153.10205078125,962.192016601562,1036.89404296875,1415.99108886719,1516.61608886719,1217.41906738281,1043.09802246094,1123.7041015625,1130.90808105469,1462.99206542969,1606.39111328125,1279.71508789062,1196.787109375,1178.17602539062,959.861022949219,990.007019042969,1174.74304199219,1100.90100097656,1287.55908203125,1265.75903320312,1353.21203613281,1070.45104980469,1277.19006347656,1093.63403320312,1280.44909667969,1444.97802734375,1581.15905761719,1178.96301269531,1443.22204589844,913.758056640625,1549.46606445312,1393.81005859375,1236.22509765625,997.945861816406,1437.59899902344,37274300010690
197,907.652038574219,1094.71008300781,925.377014160156,1054.69409179688,893.939025878906,961.323059082031,791.357055664062,852.472045898438,1176.0830078125,1201.30200195312,992.56103515625,874.442016601562,909.470031738281,882.359069824219,1215.92810058594,1304.11206054688,1000.91607666016,981.191040039062,910.814025878906,754.134033203125,774.714050292969,949.916015625,856.473022460938,1014.955078125,997.809020996094,1055.49206542969,814.297058105469,1003.94305419922,886.981018066406,979.449035644531,1137.49011230469,1209.95703125,951.220031738281,1186.80603027344,727.715026855469,1215.34509277344,1107.06799316406,937.266052246094,851.418884277344,1116.0048828125,37274305010690
198,983.829040527344,1244.38305664062,949.630065917969,1225.16003417969,1019.78405761719,1086.26904296875,900.6650390625,977.009033203125,1378.0400390625,1396.76306152344,1183.63403320312,964.526062011719,980.599060058594,1021.93103027344,1390.34411621094,1390.49401855469,1148.25500488281,1059.7490234375,1066.7919921875,836.280029296875,865.784057617188,1221.47009277344,985.963073730469,1014.99505615234,974.083068847656,1189.14501953125,890.793029785156,1174.56506347656,1020.65002441406,968.611022949219,1292.11108398438,1308.18103027344,1027.57104492188,1308.30310058594,804.845031738281,1199.19506835938,1155.34899902344,1058.57006835938,1025.36291503906,1207.23583984375,37274306010690
199,1503.42712402344,1895.76904296875,1655.23608398438,1828.48510742188,1443.20007324219,1563.31213378906,1293.50500488281,1441.94604492188,1942.65405273438,2079.82421875,1740.830078125,1424.17309570312,1474.69506835938,1591.44409179688,1875.88403320312,2139.40209960938,1757.23107910156,1627.29602050781,1647.19506835938,1367.18408203125,1386.25402832031,1620.51403808594,1553.14111328125,1729.29211425781,1767.21606445312,1829.09606933594,1439.56201171875,1908.8701171875,1477.88305664062,1814.79711914062,2041.16809082031,2095.79418945312,1580.88806152344,1868.47912597656,1213.03210449219,1914.328125,1834.40808105469,1687.99108886719,1337.91296386719,1841.96691894531,37274308010690
200,1170.86804199219,1425.36108398438,1203.97607421875,1359.8701171875,1130.90710449219,1210.34301757812,997.612060546875,1111.56799316406,1544.25012207031,1566.90002441406,1365.30700683594,1081.05700683594,1134.50610351562,1170.39404296875,1481.28601074219,1588.65112304688,1303.99108886719,1229.26306152344,1214.23510742188,996.730041503906,1006.3310546875,1290.96911621094,1161.11804199219,1249.2470703125,1247.95007324219,1358.51708984375,1046.04809570312,1394.41809082031,1127.998046875,1308.68811035156,1500.28601074219,1542.91711425781,1169.01208496094,1467.56811523438,897.349060058594,1437.44702148438,1382.79907226562,1212.65905761719,1067.0830078125,1379.58386230469,37274309010690
201,987.966064453125,1198.02404785156,968.073059082031,1151.65307617188,1008.83502197266,1068.123046875,870.621032714844,970.232055664062,1374.01306152344,1332.50903320312,1186.38903808594,950.284057617188,1015.73303222656,1003.6640625,1376.52612304688,1328.47412109375,1151.79504394531,1075.14599609375,1056.30407714844,822.755065917969,854.553039550781,1187.8330078125,996.230041503906,1003.33306884766,993.743041992188,1152.24304199219,914.356018066406,1185.84509277344,999.211059570312,965.201049804688,1302.05810546875,1257.25903320312,1008.13006591797,1307.31408691406,785.259033203125,1172.21008300781,1150.71203613281,1050.67700195312,1018.69696044922,1184.22692871094,37274310010690
202,487.1240234375,560.47802734375,490.460021972656,472.43701171875,465.473022460938,511.443023681641,418.323028564453,435.394012451172,548.322998046875,575.200012207031,423.956024169922,469.474029541016,528.238037109375,365.172027587891,616.640014648438,686.272033691406,489.588012695312,559.140014648438,396.969024658203,335.163024902344,359.85400390625,449.442016601562,396.338012695312,435.662017822266,475.139007568359,558.45703125,356.129028320312,402.845031738281,422.898010253906,541.991027832031,519.225036621094,535.789001464844,437.356018066406,632.563049316406,392.969024658203,531.716003417969,494.106018066406,398.254028320312,477.222900390625,458.987976074219,37274311010690
203,885.279052734375,990.175048828125,820.649047851562,952.411071777344,940.052062988281,939.086059570312,777.47705078125,836.050048828125,1215.60705566406,1104.92407226562,1026.58801269531,803.503051757812,949.444030761719,833.555053710938,1201.14306640625,1081.38000488281,1001.71606445312,949.1640625,883.718017578125,694.466003417969,722.639038085938,1035.52905273438,859.178039550781,815.451049804688,819.675048828125,947.68505859375,787.175048828125,1029.76403808594,855.39501953125,818.537048339844,1127.89709472656,1004.53204345703,825.862060546875,1126.61608886719,669.128051757812,897.641052246094,978.785034179688,905.4990234375,922.656005859375,999.180969238281,37274313010690
204,1153.62805175781,1378.57409667969,1131.75610351562,1287.30603027344,1102.90405273438,1177.28503417969,946.149047851562,1109.02709960938,1511.4990234375,1481.34106445312,1302.94201660156,1041.44909667969,1117.28405761719,1103.82202148438,1418.4951171875,1532.63708496094,1265.0380859375,1172.58508300781,1153.89599609375,955.176025390625,960.545043945312,1229.34899902344,1132.38500976562,1178.07299804688,1191.5390625,1301.43408203125,1004.60803222656,1303.29309082031,1085.36303710938,1250.31701660156,1433.123046875,1383.78100585938,1103.46008300781,1407.56408691406,855.390014648438,1322.26806640625,1290.61303710938,1104.54602050781,1031.06591796875,1292.05981445312,37274314010690
205,1319.76306152344,1598.14807128906,1309.76403808594,1519.29809570312,1345.15905761719,1419.69702148438,1120.85900878906,1298.63403320312,1812.33508300781,1743.24011230469,1554.64404296875,1225.23303222656,1321.80102539062,1340.0791015625,1678.27111816406,1718.78002929688,1512.15612792969,1369.53503417969,1407.37609863281,1122.61401367188,1128.83605957031,1565.63208007812,1345.54711914062,1289.13000488281,1312.90209960938,1491.97705078125,1218.17907714844,1644.48803710938,1319.3310546875,1349.96606445312,1750.01708984375,1640.71105957031,1282.89501953125,1652.96313476562,1014.92407226562,1419.62902832031,1506.05004882812,1296.49304199219,1266.73986816406,1519.77880859375,37274315010690
206,691.14404296875,744.827026367188,580.293029785156,632.066040039062,627.60302734375,688.467041015625,529.552001953125,632.661010742188,838.011047363281,750.858032226562,683.750061035156,572.513000488281,631.932006835938,541.820007324219,811.776062011719,809.096008300781,630.992004394531,672.177001953125,560.640014648438,477.755035400391,495.916015625,636.464050292969,579.626037597656,548.291015625,548.135009765625,667.329040527344,535.517028808594,626.074035644531,585.100036621094,636.551025390625,749.752014160156,600.532043457031,579.051025390625,841.31201171875,504.699035644531,656.315002441406,703.10205078125,660.97802734375,658.25,716.985900878906,37274317010690
207,1185.16906738281,1387.32312011719,1102.69299316406,1310.80908203125,1233.70300292969,1239.73608398438,983.299072265625,1144.39501953125,1603.38610839844,1533.66003417969,1376.75903320312,1049.66809082031,1194.205078125,1158.32006835938,1505.79711914062,1457.64404296875,1323.02209472656,1208.0830078125,1211.38500976562,967.972045898438,973.993041992188,1373.97705078125,1179.12805175781,1089.67102050781,1124.65002441406,1253.99304199219,1059.60803222656,1410.26501464844,1158.18408203125,1105.68908691406,1534.17004394531,1361.42102050781,1105.30908203125,1471.75512695312,888.696044921875,1223.00109863281,1299.03210449219,1155.39001464844,1174.64392089844,1329.26098632812,37274318010690
208,799.033020019531,1083.97302246094,889.597045898438,916.262023925781,785.498046875,866.76904296875,689.747009277344,801.401062011719,954.125061035156,1083.71704101562,763.366027832031,731.509033203125,846.541015625,675.68505859375,979.110046386719,1105.56604003906,891.688049316406,946.822021484375,715.836059570312,608.905029296875,648.157043457031,783.885009765625,745.199035644531,733.438049316406,841.194030761719,964.148071289062,716.612060546875,820.973022460938,744.72802734375,879.243041992188,926.396057128906,1020.21905517578,726.297058105469,1006.705078125,672.929016113281,805.821044921875,800.910034179688,715.924011230469,796.52099609375,839.589904785156,37274319010690
209,1581.45703125,1982.89514160156,1552.09008789062,1824.72314453125,1554.38610839844,1658.52612304688,1272.4130859375,1627.21313476562,2127.29809570312,2032.35705566406,1819.662109375,1431.43811035156,1539.80310058594,1582.92407226562,1901.08813476562,2064.05419921875,1777.64013671875,1596.79406738281,1677.1640625,1353.09606933594,1361.36206054688,1745.60412597656,1672.34704589844,1649.69311523438,1636.27001953125,1833.78405761719,1441.98803710938,1891.23803710938,1538.23303222656,1898.04907226562,2145.7421875,1906.59912109375,1578.63708496094,1916.83312988281,1180.45007324219,1821.72912597656,1868.51806640625,1648.45910644531,1360.47680664062,1843.64794921875,37274320010690
210,1646.10302734375,1999.9130859375,1570.32702636719,1876.07507324219,1663.44604492188,1756.26611328125,1337.11608886719,1650.21008300781,2279.59106445312,2139.75708007812,1905.94714355469,1488.39709472656,1652.45910644531,1635.49011230469,2060.88012695312,2138.1669921875,1873.77905273438,1638.30505371094,1729.13305664062,1389.91711425781,1422.44702148438,1955.69311523438,1670.71508789062,1611.36206054688,1721.92907714844,1808.11511230469,1487.89001464844,2015.09814453125,1608.96008300781,1711.11804199219,2158.25903320312,2020.03308105469,1639.61901855469,2049.71704101562,1215.05102539062,1801.05810546875,1825.85412597656,1620.47705078125,1591.38696289062,1855.19299316406,37274321010690
