"value","yhat","var","method"
53.3249646680074,0.321785417843834,"propBA.PIEN","PD"
54.7282532119024,0.322245745352072,"propBA.PIEN","PD"
56.1315417557973,0.332147674774982,"propBA.PIEN","PD"
57.5348302996922,0.329364358441796,"propBA.PIEN","PD"
58.9381188435872,0.326178857941731,"propBA.PIEN","PD"
60.3414073874821,0.321242218428027,"propBA.PIEN","PD"
61.744695931377,0.307709465617317,"propBA.PIEN","PD"
63.147984475272,0.300633635660296,"propBA.PIEN","PD"
64.5512730191669,0.292501098689666,"propBA.PIEN","PD"
65.9545615630618,0.291474677488864,"propBA.PIEN","PD"
67.3578501069568,0.291301954950432,"propBA.PIEN","PD"
68.7611386508517,0.291130242777296,"propBA.PIEN","PD"
70.1644271947466,0.290876871073268,"propBA.PIEN","PD"
0,-0.0592825859876293,"propBA.PIEN","ALE"
0.700919457903841,-0.0592825859876293,"propBA.PIEN","ALE"
1.44091159713288,-0.0592825859876293,"propBA.PIEN","ALE"
2.21187743287754,-0.0592825859876293,"propBA.PIEN","ALE"
3.41745630516768,0.034984208524934,"propBA.PIEN","ALE"
4.35626808005407,0.0996645622126454,"propBA.PIEN","ALE"
5.38062786090046,0.242079687183254,"propBA.PIEN","ALE"
7.15180517318729,0.147697191926849,"propBA.PIEN","ALE"
9.01864316588404,0.0756667248380225,"propBA.PIEN","ALE"
11.0223148863855,0.052158893684419,"propBA.PIEN","ALE"
13.0265590357958,0.101765003966612,"propBA.PIEN","ALE"
15.465090959479,-0.0534587221734634,"propBA.PIEN","ALE"
17.2245145857363,-0.0429327667481152,"propBA.PIEN","ALE"
19.4208302910192,0.0341890781754059,"propBA.PIEN","ALE"
22.298668957512,-0.0499846964319751,"propBA.PIEN","ALE"
26.4273125275384,-0.0279747771413219,"propBA.PIEN","ALE"
30.0167849703735,0.131001119963529,"propBA.PIEN","ALE"
33.5168814402557,0.117232456351829,"propBA.PIEN","ALE"
37.2216909290546,0.0316245620113224,"propBA.PIEN","ALE"
41.9680888134564,0.0782673015635207,"propBA.PIEN","ALE"
48.3438207815504,0.0538424892918902,"propBA.PIEN","ALE"
53.0861393447277,0.0985537648411084,"propBA.PIEN","ALE"
58.4776682568443,0.121165426715267,"propBA.PIEN","ALE"
65.3507992895204,0.00471723910708069,"propBA.PIEN","ALE"
72.4824262007425,0.0133779113543733,"propBA.PIEN","ALE"
77.8112103880989,0.116168617222112,"propBA.PIEN","ALE"
85.6769120868199,0.0684197941371347,"propBA.PIEN","ALE"
97.5956822107082,0.047534772900419,"propBA.PIEN","ALE"
100,0.0332329214335975,"propBA.PIEN","ALE"
